observation_id,subject_kind,subject_id,axis,measure,flow_type,basis,value,value_low,value_high,unit,currency,own_status,indicator_code,line_id,method,method_version,recorded_at,status,supersedes,notes
observation-zaf-register-uk017-2026-03-30,agreement,agreement-zaf-register-uk017,money,amount,,unknown,5130000,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-159,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk017-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK017"
observation-zaf-register-uk018-2026-03-30,agreement,agreement-zaf-register-uk018,money,amount,,unknown,411630,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-160,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk018-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK018"
observation-zaf-register-uk019-2026-03-30,agreement,agreement-zaf-register-uk019,money,amount,,unknown,302042,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-161,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk019-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK019"
observation-zaf-register-uk020-2026-03-30,agreement,agreement-zaf-register-uk020,money,amount,,unknown,148173,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-162,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk020-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK020"
observation-zaf-register-uk021-2026-03-30,agreement,agreement-zaf-register-uk021,money,amount,,unknown,1617324.7830763136,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-163,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk021-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK021"
observation-zaf-register-uk022-2026-03-30,agreement,agreement-zaf-register-uk022,money,amount,,unknown,246189,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-164,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk022-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK022"
observation-zaf-register-uk023-2026-03-30,agreement,agreement-zaf-register-uk023,money,amount,,unknown,238906,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-165,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk023-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK023"
observation-zaf-register-uk024-2026-03-30,agreement,agreement-zaf-register-uk024,money,amount,,unknown,76615,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-166,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk024-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK024"
observation-zaf-register-uk025-2026-03-30,agreement,agreement-zaf-register-uk025,money,amount,,unknown,199211,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-167,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk025-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK025"
observation-zaf-register-uk026-2026-03-30,agreement,agreement-zaf-register-uk026,money,amount,,unknown,522520,,,ZAR,ZAR,signed,,zaf-jet-investment-register-q1-2026-overall-data-168,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk026-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK026"
observation-zaf-register-uk027-2026-03-30,agreement,agreement-zaf-register-uk027,money,amount,,unknown,39185,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-169,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk027-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK027"
observation-zaf-register-uk028-2026-03-30,agreement,agreement-zaf-register-uk028,money,amount,,unknown,184498,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-170,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk028-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK028"
observation-zaf-register-uk029-2026-03-30,agreement,agreement-zaf-register-uk029,money,amount,,unknown,70000,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-171,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk029-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK029"
observation-zaf-register-uk030-2026-03-30,agreement,agreement-zaf-register-uk030,money,amount,,unknown,951443.548,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-172,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk030-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK030"
observation-zaf-register-uk031-2026-03-30,agreement,agreement-zaf-register-uk031,money,amount,,unknown,585121,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-173,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk031-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK031"
observation-zaf-register-uk033-2026-03-30,agreement,agreement-zaf-register-uk033,money,amount,,unknown,98795.5,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-174,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk033-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK033"
observation-zaf-register-uk034-2026-03-30,agreement,agreement-zaf-register-uk034,money,amount,,unknown,451633,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-175,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk034-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK034"
observation-zaf-register-uk035-2026-03-30,agreement,agreement-zaf-register-uk035,money,amount,,unknown,468917,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-176,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk035-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK035"
observation-zaf-register-uk037-2026-03-30,agreement,agreement-zaf-register-uk037,money,amount,,unknown,996544,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-177,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk037-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK037"
observation-zaf-register-uk039-2026-03-30,agreement,agreement-zaf-register-uk039,money,amount,,unknown,55070.05,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-178,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk039-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK039"
observation-zaf-register-uk042-2026-03-30,agreement,agreement-zaf-register-uk042,money,amount,,unknown,32010,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-179,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk042-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK042"
observation-zaf-register-uk043-2026-03-30,agreement,agreement-zaf-register-uk043,money,amount,,unknown,1700000,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-180,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk043-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK043"
observation-zaf-register-uk044-2026-03-30,agreement,agreement-zaf-register-uk044,money,amount,,unknown,955728,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-181,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk044-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK044"
observation-zaf-register-uk045-2026-03-30,agreement,agreement-zaf-register-uk045,money,amount,,unknown,300000,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-182,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk045-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK045"
observation-zaf-register-uk046-2026-03-30,agreement,agreement-zaf-register-uk046,money,amount,,unknown,1050000,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-183,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk046-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK046"
observation-zaf-register-uk047-2026-03-30,agreement,agreement-zaf-register-uk047,money,amount,,unknown,51520,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-184,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk047-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK047"
observation-zaf-register-uk048-2026-03-30,agreement,agreement-zaf-register-uk048,money,amount,,unknown,2900000,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-185,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk048-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK048"
observation-zaf-register-uk049-2026-03-30,agreement,agreement-zaf-register-uk049,money,amount,,unknown,2946774,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-186,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk049-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK049"
observation-zaf-register-uk050-2026-03-30,agreement,agreement-zaf-register-uk050,money,amount,,unknown,288285,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-187,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk050-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK050"
observation-zaf-register-uk051-2026-03-30,agreement,agreement-zaf-register-uk051,money,amount,,unknown,3898796,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-188,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk051-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK051"
observation-zaf-register-uk052-2026-03-30,agreement,agreement-zaf-register-uk052,money,amount,,unknown,252690,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-189,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk052-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK052"
observation-zaf-register-uk053-2026-03-30,agreement,agreement-zaf-register-uk053,money,amount,,unknown,999360,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-190,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk053-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK053"
observation-zaf-register-uk054-2026-03-30,agreement,agreement-zaf-register-uk054,money,amount,,unknown,17200000,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-191,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk054-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK054"
observation-zaf-register-uk055-2026-03-30,agreement,agreement-zaf-register-uk055,money,amount,,unknown,28100000,,,USD,USD,announced,,zaf-jet-investment-register-q1-2026-overall-data-192,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk055-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK055"
observation-zaf-register-uk056-2026-03-30,agreement,agreement-zaf-register-uk056,money,amount,,unknown,99999999.99999999,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-193,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk056-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK056"
observation-zaf-register-uk057-2026-03-30,agreement,agreement-zaf-register-uk057,money,amount,,unknown,125000000,,,ZAR,ZAR,announced,,zaf-jet-investment-register-q1-2026-overall-data-194,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk057-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK057"
observation-zaf-register-uk058-2026-03-30,agreement,agreement-zaf-register-uk058,money,amount,,unknown,13600000,,,USD,USD,announced,,zaf-jet-investment-register-q1-2026-overall-data-195,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk058-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK058"
observation-zaf-register-uk059-2026-03-30,agreement,agreement-zaf-register-uk059,money,amount,,unknown,350000,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-196,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk059-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK059"
observation-zaf-register-uk060-2026-03-30,agreement,agreement-zaf-register-uk060,money,amount,,unknown,42000,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-197,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk060-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK060"
observation-zaf-register-uk061-2026-03-30,agreement,agreement-zaf-register-uk061,money,amount,,unknown,500000,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-198,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk061-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK061"
observation-zaf-register-uk062-2026-03-30,agreement,agreement-zaf-register-uk062,money,amount,,unknown,1532999985.44,,,ZAR,ZAR,signed,,zaf-jet-investment-register-q1-2026-overall-data-199,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk062-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK062"
observation-zaf-register-uk063-2026-03-30,agreement,agreement-zaf-register-uk063,money,amount,,unknown,10000000,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-200,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk063-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK063"
observation-zaf-register-uk064-2026-03-30,agreement,agreement-zaf-register-uk064,money,amount,,unknown,4350000,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-201,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk064-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK064"
observation-zaf-register-uk065-2026-03-30,agreement,agreement-zaf-register-uk065,money,amount,,unknown,18200000,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-202,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk065-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK065"
observation-zaf-register-uk066-2026-03-30,agreement,agreement-zaf-register-uk066,money,amount,,unknown,265411,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-203,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk066-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK066"
observation-zaf-register-uk067-2026-03-30,agreement,agreement-zaf-register-uk067,money,amount,,unknown,492652,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-204,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk067-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK067"
observation-zaf-register-uk068-2026-03-30,agreement,agreement-zaf-register-uk068,money,amount,,unknown,1000000,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-205,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk068-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK068"
observation-zaf-register-uk069-2026-03-30,agreement,agreement-zaf-register-uk069,money,amount,,unknown,4800000,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-206,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk069-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK069"
observation-zaf-register-uk070-2026-03-30,agreement,agreement-zaf-register-uk070,money,amount,,unknown,3800000,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-207,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk070-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK070"
observation-zaf-register-uk071-2026-03-30,agreement,agreement-zaf-register-uk071,money,amount,,unknown,672628,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-208,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk071-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK071"
observation-zaf-register-uk072-2026-03-30,agreement,agreement-zaf-register-uk072,money,amount,,unknown,2400000,,,USD,USD,announced,,zaf-jet-investment-register-q1-2026-overall-data-209,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk072-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK072"
observation-zaf-register-uk073-2026-03-30,agreement,agreement-zaf-register-uk073,money,amount,,unknown,462000,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-210,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk073-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK073"
observation-zaf-register-uk074-2026-03-30,agreement,agreement-zaf-register-uk074,money,amount,,unknown,,,,,,announced,,zaf-jet-investment-register-q1-2026-overall-data-211,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk074-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK074"
observation-zaf-register-uk075-2026-03-30,agreement,agreement-zaf-register-uk075,money,amount,,unknown,43000000,,,USD,USD,announced,,zaf-jet-investment-register-q1-2026-overall-data-212,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk075-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK075"
observation-zaf-register-uk076-2026-03-30,agreement,agreement-zaf-register-uk076,money,amount,,unknown,292549,,,GBP,GBP,signed,,zaf-jet-investment-register-q1-2026-overall-data-213,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk076-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK076"
observation-zaf-register-uk077-2026-03-30,agreement,agreement-zaf-register-uk077,money,amount,,unknown,,,,,,announced,,zaf-jet-investment-register-q1-2026-overall-data-214,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-uk077-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID UK077"
observation-zaf-register-us001-2026-03-30,agreement,agreement-zaf-register-us001,money,amount,,unknown,4000000,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-215,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-us001-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID US001"
observation-zaf-register-us002-2026-03-30,agreement,agreement-zaf-register-us002,money,amount,,unknown,5000000,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-216,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-us002-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID US002"
observation-zaf-register-us003-2026-03-30,agreement,agreement-zaf-register-us003,money,amount,,unknown,5000000,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-217,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-us003-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID US003"
observation-zaf-register-us004-2026-03-30,agreement,agreement-zaf-register-us004,money,amount,,unknown,15000000,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-218,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-us004-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID US004"
observation-zaf-register-us006-2026-03-30,agreement,agreement-zaf-register-us006,money,amount,,unknown,550000,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-219,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-us006-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID US006"
observation-zaf-register-us007-2026-03-30,agreement,agreement-zaf-register-us007,money,amount,,unknown,300000,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-220,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-us007-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID US007"
observation-zaf-register-us008-2026-03-30,agreement,agreement-zaf-register-us008,money,amount,,unknown,300000,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-221,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-us008-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID US008"
observation-zaf-register-us009-2026-03-30,agreement,agreement-zaf-register-us009,money,amount,,unknown,300000,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-222,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-us009-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID US009"
observation-zaf-register-us010-2026-03-30,agreement,agreement-zaf-register-us010,money,amount,,unknown,300000,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-223,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-us010-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID US010"
observation-zaf-register-us011-2026-03-30,agreement,agreement-zaf-register-us011,money,amount,,unknown,300000,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-224,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-us011-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID US011"
observation-zaf-register-us012-2026-03-30,agreement,agreement-zaf-register-us012,money,amount,,unknown,250000,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-225,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-us012-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID US012"
observation-zaf-register-us013-2026-03-30,agreement,agreement-zaf-register-us013,money,amount,,unknown,1364834,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-226,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-us013-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID US013"
observation-zaf-register-us014-2026-03-30,agreement,agreement-zaf-register-us014,money,amount,,unknown,8635166,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-227,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-us014-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID US014"
observation-zaf-register-us015-2026-03-30,agreement,agreement-zaf-register-us015,money,amount,,unknown,974746,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-228,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-us015-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID US015"
observation-zaf-register-us017-2026-03-30,agreement,agreement-zaf-register-us017,money,amount,,unknown,4000000,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-229,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-us017-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID US017"
observation-zaf-register-us018-2026-03-30,agreement,agreement-zaf-register-us018,money,amount,,unknown,1000000,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-230,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-us018-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID US018"
observation-zaf-register-us019-2026-03-30,agreement,agreement-zaf-register-us019,money,amount,,unknown,51420,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-231,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-us019-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID US019"
observation-zaf-register-us020-2026-03-30,agreement,agreement-zaf-register-us020,money,amount,,unknown,500000,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-232,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-us020-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID US020"
observation-zaf-register-us021-2026-03-30,agreement,agreement-zaf-register-us021,money,amount,,unknown,580000,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-233,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-us021-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID US021"
observation-zaf-register-us022-2026-03-30,agreement,agreement-zaf-register-us022,money,amount,,unknown,117637,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-234,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-us022-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID US022"
observation-zaf-register-us023-2026-03-30,agreement,agreement-zaf-register-us023,money,amount,,unknown,544291,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-235,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-us023-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID US023"
observation-zaf-register-us024-2026-03-30,agreement,agreement-zaf-register-us024,money,amount,,unknown,82331,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-236,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-us024-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID US024"
observation-zaf-register-us026-2026-03-30,agreement,agreement-zaf-register-us026,money,amount,,unknown,289656,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-237,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-us026-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID US026"
observation-zaf-register-us027-2026-03-30,agreement,agreement-zaf-register-us027,money,amount,,unknown,38718,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-238,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-us027-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID US027"
observation-zaf-register-us028-2026-03-30,agreement,agreement-zaf-register-us028,money,amount,,unknown,579075,,,USD,USD,signed,,zaf-jet-investment-register-q1-2026-overall-data-239,legacy_event,1,2026-09-24,accepted,,"Legacy event zaf-register-us028-2026-03-30; source=zaf-jet-investment-register-q1-2026; locator=Overall - Data, Unique ID US028"
