source_id,url,outcome,capture_url,captured_at,attempted_at,error
vnm-evn-afd-transmission-2025,https://en.evn.com.vn/d/en-US/news/EVNNPT-and-AFD-sign-67-million-financing-agreement-to-strengthen-Vietnams-power-transmission-network-60-12-500732,reused,https://web.archive.org/web/20260608050736/https://en.evn.com.vn/d/en-US/news/EVNNPT-and-AFD-sign-67-million-financing-agreement-to-strengthen-Vietnams-power-transmission-network-60-12-500732,2026-06-08T05:07:36Z,2026-09-24T16:12:35Z,
vnm-evn-cdp-bac-ai-2025,https://en.evn.com.vn/d/en-US/news/EVN-and-Italys-CDP-sign-letter-of-intent-on-Vietnams-first-pumped-storage-hydropower-project-60-12-500957,reused,https://web.archive.org/web/20251016123139/https://en.evn.com.vn/d/en-US/news/EVN-and-Italys-CDP-sign-letter-of-intent-on-Vietnams-first-pumped-storage-hydropower-project-60-12-500957,2025-10-16T12:31:39Z,2026-09-24T16:12:39Z,
vnm-evn-kfw-tri-an-2025,https://en.evn.com.vn/d/en-US/news/EVN-signs-65-million-loan-agreement-for-Tri-An-Hydropower-Plant-Expansion-Project-60-12-500802,reused,https://web.archive.org/web/20260306090950/https://en.evn.com.vn/d/en-US/news/EVN-signs-65-million-loan-agreement-for-Tri-An-Hydropower-Plant-Expansion-Project-60-12-500802,2026-03-06T09:09:50Z,2026-09-24T16:12:43Z,
vnm-moit-newsletter-01-2025-03,https://jetp.moit.gov.vn/Images/User/quantri/2025/5/ban_tin_so_1-thang_3.pdf,failed,,,2026-09-24T22:27:39Z,save_error: error:gateway-timeout
vnm-moit-newsletter-02-2025-04,https://jetp.moit.gov.vn/Images/User/quantri/2025/5/ban_tin_so_2_-_thang_4_-_update.pdf,failed,,,2026-09-24T22:27:40Z,save_error: error:gateway-timeout
vnm-moit-newsletter-03-2025-05,https://jetp.moit.gov.vn/Images/User/ngocanh/2025/6/newsletter_no.3_vie_18.6.pdf,failed,,,2026-09-24T22:27:49Z,save_error: error:gateway-timeout
vnm-moit-newsletter-04-2025-06,https://jetp.moit.gov.vn/Images/User/ngocanh/2025/7/tin_so_4_vie-7-14.pdf,failed,,,2026-09-24T22:28:11Z,save_error: error:gateway-timeout
vnm-moit-newsletter-05-2025-07,https://jetp.moit.gov.vn/Images/User/ngocanh/2025/8/tin_so_5_vie_0408.pdf,failed,,,2026-09-24T22:28:17Z,save_error: error:gateway-timeout
vnm-moit-newsletter-06-2025-08,https://jetp.moit.gov.vn/Images/User/ngocanh/2025/9/tin_so_6_vie.pdf,failed,,,2026-09-24T22:28:22Z,save_error: error:gateway-timeout
vnm-moit-newsletter-07-2025-09,https://jetp.moit.gov.vn/Images/User/halinh/2025/10/tin_so_7_vie_1.pdf,failed,,,2026-09-24T22:28:36Z,save_error: error:gateway-timeout
vnm-moit-newsletter-08-2025-10,https://jetp.moit.gov.vn/Images/User/halinh/2025/11/tin_so_8_vie.pdf,failed,,,2026-09-24T22:33:54Z,save_error: error:gateway-timeout
vnm-moit-newsletter-09-2025-11,https://jetp.moit.gov.vn/Images/User/ngocanh/2025/12/ban_tin_jetp_viet_nam_so_9.pdf,failed,,,2026-09-24T22:34:00Z,save_error: error:gateway-timeout
vnm-moit-newsletter-10-2025-12,https://jetp.moit.gov.vn/Images/User/ngocanh/2026/1/tin_so_10_vie.pdf,failed,,,2026-09-24T22:34:06Z,save_error: error:gateway-timeout
vnm-moit-newsletter-11-2026-01,https://jetp.moit.gov.vn/Images/User/ngocanh/2026/2/bantin1_(2).pdf,failed,,,2026-09-24T22:34:24Z,save_error: error:gateway-timeout
vnm-moit-newsletter-12-2026-02,https://jetp.moit.gov.vn/Images/User/ngocanh/2026/3/ban_tin_jetp_so_12-thang_2.2026_vie-da_nen.pdf,captured,https://web.archive.org/web/20260924223946/https://jetp.moit.gov.vn/Images/User/ngocanh/2026/3/ban_tin_jetp_so_12-thang_2.2026_vie-da_nen.pdf,2026-09-24T22:39:46Z,2026-09-24T22:34:43Z,
vnm-moit-newsletter-13-2026-03,https://jetp.moit.gov.vn/Images/User/ngocanh/2026/4/ban_tin_so_13__vie_(1).pdf,failed,,,2026-09-24T22:34:48Z,save_error: error:gateway-timeout
vnm-moit-portal,https://jetp.moit.gov.vn/,reused,https://web.archive.org/web/20260824182513/https://jetp.moit.gov.vn/,2026-08-24T18:25:13Z,2026-09-24T16:14:02Z,
vnm-moit-project-bac-ai,https://jetp.moit.gov.vn/chi-tiet-du-an/?id=15,captured,https://web.archive.org/web/20260924224010/https://jetp.moit.gov.vn/chi-tiet-du-an/?id=15,2026-09-24T22:40:10Z,2026-09-24T22:39:54Z,
vnm-moit-project-binh-duong-dong-nai,https://jetp.moit.gov.vn/chi-tiet-du-an/?id=14,captured,https://web.archive.org/web/20260924224027/https://jetp.moit.gov.vn/chi-tiet-du-an/?id=14,2026-09-24T22:40:27Z,2026-09-24T22:40:00Z,
vnm-moit-project-index-2026,https://jetp.moit.gov.vn/du-an/,captured,https://web.archive.org/web/20260924224032/https://jetp.moit.gov.vn/du-an/,2026-09-24T22:40:32Z,2026-09-24T22:40:05Z,
vnm-moit-project-tri-an,https://jetp.moit.gov.vn/chi-tiet-du-an/?id=4,captured,https://web.archive.org/web/20260924224547/https://jetp.moit.gov.vn/chi-tiet-du-an/?id=4,2026-09-24T22:45:47Z,2026-09-24T22:40:32Z,
vnm-rmp-2023,https://climate.ec.europa.eu/system/files/2023-12/RMP_Viet%20Nam_Eng_%28Final%20to%20publication%29.pdf,reused,https://web.archive.org/web/20260828125359/https://climate.ec.europa.eu/system/files/2023-12/RMP_Viet%20Nam_Eng_%28Final%20to%20publication%29.pdf,2026-08-28T12:53:59Z,2026-09-24T16:14:30Z,
vnm-rmp-2023-vi,https://jetp.moit.gov.vn/Images/User/quantri/2025/3/2._bao_cao_dai_tieng_viet-_30.11-sua-da_nen.pdf,captured,https://web.archive.org/web/20260924224559/https://jetp.moit.gov.vn/Images/User/quantri/2025/3/2._bao_cao_dai_tieng_viet-_30.11-sua-da_nen.pdf,2026-09-24T22:45:59Z,2026-09-24T22:40:49Z,
zaf-afd-jet-policy-loan-2024,https://www.afd.fr/en/projects/supporting-just-dimensions-south-africas-just-energy-transition,reused,https://web.archive.org/web/20260614001502/https://www.afd.fr/en/projects/supporting-just-dimensions-south-africas-just-energy-transition,2026-06-14T00:15:02Z,2026-09-24T16:14:37Z,
zaf-afdb-jet-funding-platform,https://www.afdb.org/en/projects-and-operations/p-za-i00-013,failed,,,2026-09-25T05:19:32Z,save_error: error:no-request
zaf-dbsa-ntcsa-transmission,https://www.dbsa.org/press-releases/dbsa-and-ntcsa-accelerate-sas-transmission-network-expansion,reused,https://web.archive.org/web/20260801063725/https://www.dbsa.org/press-releases/dbsa-and-ntcsa-accelerate-sas-transmission-network-expansion,2026-08-01T06:37:25Z,2026-09-24T16:14:40Z,
zaf-dtic-parliament-nev-2025,https://pmg.org.za/committee-question/33886/,captured,https://web.archive.org/web/20260924224558/https://pmg.org.za/committee-question/33886/,2026-09-24T22:45:58Z,2026-09-24T22:42:06Z,
zaf-eepbip-giz-profile-2023,https://www.giz.de/en/downloads/giz2023-en-EEPBIP.pdf,failed,,,2026-09-24T22:46:04Z,save_error: error:gateway-timeout
zaf-eepbip-maf,https://mitigation-action.org/projects/south-africa-public-buildings-and-infrastructure/,reused,https://web.archive.org/web/20260422181511/https://mitigation-action.org/projects/south-africa-public-buildings-and-infrastructure/,2026-04-22T18:15:11Z,2026-09-24T16:14:49Z,
zaf-eepbip-portal,https://www.eepbip.org.za/,reused,https://web.archive.org/web/20251204112436/https://www.eepbip.org.za/,2025-12-04T11:24:36Z,2026-09-24T16:14:51Z,
zaf-eib-dbsa-renewables-2024,https://www.eib.org/en/press/all/2024-329-eib-and-development-bank-of-southern-africa-increase-support-for-private-sector-renewable-energy-to-eur-600-million-zar-11-9-billion,reused,https://web.archive.org/web/20260521084555/https://www.eib.org/en/press/all/2024-329-eib-and-development-bank-of-southern-africa-increase-support-for-private-sector-renewable-energy-to-eur-600-million-zar-11-9-billion,2026-05-21T08:45:55Z,2026-09-24T16:14:53Z,
zaf-eu-jetp-country-page,https://international-partnerships.ec.europa.eu/policies/global-gateway/just-energy-transition-partnership-south-africa-0_en,reused,https://web.archive.org/web/20260611133214/https://international-partnerships.ec.europa.eu/policies/global-gateway/just-energy-transition-partnership-south-africa-0_en,2026-06-11T13:32:14Z,2026-09-24T16:14:59Z,
zaf-fcdo-jetp-programme-301523,https://devtracker.fcdo.gov.uk/programme/GB-GOV-1-301523/summary,captured,https://web.archive.org/web/20260924224621/https://devtracker.fcdo.gov.uk/programme/GB-GOV-1-301523/summary,2026-09-24T22:46:21Z,2026-09-24T22:46:09Z,
zaf-growth-gateway-devtracker-300812,https://devtracker.fcdo.gov.uk/programme/GB-GOV-1-300812/summary,reused,https://web.archive.org/web/20260218090231/https://devtracker.fcdo.gov.uk/programme/GB-GOV-1-300812/summary,2026-02-18T09:02:31Z,2026-09-24T16:15:09Z,
zaf-growth-gateway-report-2026,https://assets.publishing.service.gov.uk/media/6a8409833be22055c1aaa3fd/South_Africa_SMME_JET_Deal_Accelerator_-_Blueprint_for_scaling_SMMEs_in_Mpumalanga.pdf,captured,https://web.archive.org/web/20260924225143/https://assets.publishing.service.gov.uk/media/6a8409833be22055c1aaa3fd/South_Africa_SMME_JET_Deal_Accelerator_-_Blueprint_for_scaling_SMMEs_in_Mpumalanga.pdf,2026-09-24T22:51:43Z,2026-09-24T22:46:20Z,
zaf-jet-grants-faq-2024,https://justenergytransition.co.za/wp-content/uploads/2024/10/Grants-register-FAQs.pdf,captured,https://web.archive.org/web/20260924224636/https://justenergytransition.co.za/wp-content/uploads/2024/10/Grants-register-FAQs.pdf,2026-09-24T22:46:36Z,2026-09-24T22:46:25Z,
zaf-jet-grants-faq-2025-q1,https://justenergytransition.co.za/wp-content/uploads/2025/03/GrantsRegisterFrequentlyAskedQuestions-Published2025Q1.pdf,captured,https://web.archive.org/web/20260924225148/https://justenergytransition.co.za/wp-content/uploads/2025/03/GrantsRegisterFrequentlyAskedQuestions-Published2025Q1.pdf,2026-09-24T22:51:48Z,2026-09-24T22:46:42Z,
zaf-jet-grants-register-2023-q3,https://justenergytransition.co.za/wp-content/uploads/2024/11/JET-2023Q3Register.pdf,captured,https://web.archive.org/web/20260924225159/https://justenergytransition.co.za/wp-content/uploads/2024/11/JET-2023Q3Register.pdf,2026-09-24T22:51:59Z,2026-09-24T22:46:51Z,
zaf-jet-grants-register-2024-q2,https://justenergytransition.co.za/wp-content/uploads/2024/10/JET-Grants-Register-2024Q1-2024Q2.pdf,captured,https://web.archive.org/web/20260924225208/https://justenergytransition.co.za/wp-content/uploads/2024/10/JET-Grants-Register-2024Q1-2024Q2.pdf,2026-09-24T22:52:08Z,2026-09-24T22:51:57Z,
zaf-jet-grants-register-2024-q3,https://justenergytransition.co.za/wp-content/uploads/2024/11/JET-Grants-Register-2024Q1-2024Q3-Published-Final.-xlsx.xlsx,captured,https://web.archive.org/web/20260924225223/https://justenergytransition.co.za/wp-content/uploads/2024/11/JET-Grants-Register-2024Q1-2024Q3-Published-Final.-xlsx.xlsx,2026-09-24T22:52:23Z,2026-09-24T22:52:03Z,
zaf-jet-grants-register-2025-q1,https://justenergytransition.co.za/wp-content/uploads/2025/03/JETGrantsRegister2025Q1-Published.xlsx,captured,https://web.archive.org/web/20260924225218/https://justenergytransition.co.za/wp-content/uploads/2025/03/JETGrantsRegister2025Q1-Published.xlsx,2026-09-24T22:52:18Z,2026-09-24T22:52:08Z,
zaf-jet-grants-storyline-2025-q1,https://justenergytransition.co.za/wp-content/uploads/2025/03/JETGrantsRegisterStoryline-Published.pdf,reused,https://web.archive.org/web/20260517120515/https://justenergytransition.co.za/wp-content/uploads/2025/03/JETGrantsRegisterStoryline-Published.pdf,2026-05-17T12:05:15Z,2026-09-24T16:15:34Z,
zaf-jet-implementation-plan-2023-2027,https://justenergytransition.co.za/wp-content/uploads/2024/10/JET-Implementation-Plan-2023-2027-1.pdf,reused,https://web.archive.org/web/20260831114354/https://justenergytransition.co.za/wp-content/uploads/2024/10/JET-Implementation-Plan-2023-2027-1.pdf,2026-08-31T11:43:54Z,2026-09-24T16:15:38Z,
zaf-jet-investment-register-q1-2026,https://justenergytransition.co.za/jet-investment-register-dashboard,reused,https://web.archive.org/web/20260311164814/https://justenergytransition.co.za/jet-investment-register-dashboard,2026-03-11T16:48:14Z,2026-09-24T16:15:41Z,
zaf-jet-ip-2023-2027,https://justenergytransition.co.za/wp-content/uploads/2024/10/South-Africas-Just-Energy-Transition-Investment-Plan-JET-IP-2023-2027-FINAL-1.pdf,reused,https://web.archive.org/web/20260907132302/https://justenergytransition.co.za/wp-content/uploads/2024/10/South-Africas-Just-Energy-Transition-Investment-Plan-JET-IP-2023-2027-FINAL-1.pdf,2026-09-07T13:23:02Z,2026-09-24T16:15:48Z,
zaf-jet-pmu-news,https://justenergytransition.co.za/news,reused,https://web.archive.org/web/20260517124846/https://justenergytransition.co.za/news,2026-05-17T12:48:46Z,2026-09-24T16:15:50Z,
zaf-jet-pmu-projects,https://justenergytransition.co.za/projects,reused,https://web.archive.org/web/20260214222346/https://justenergytransition.co.za/projects,2026-02-14T22:23:46Z,2026-09-24T16:15:55Z,
zaf-jet-pmu-resource-hub,https://justenergytransition.co.za/resource-hub,reused,https://web.archive.org/web/20260529145050/https://justenergytransition.co.za/resource-hub,2026-05-29T14:50:50Z,2026-09-24T16:15:57Z,
zaf-jet-quarterly-2024-q3,https://justenergytransition.co.za/wp-content/uploads/2024/12/Just-Energy-Transition_Progress-Report-v2.pdf,reused,https://web.archive.org/web/20260612212836/https://justenergytransition.co.za/wp-content/uploads/2024/12/Just-Energy-Transition_Progress-Report-v2.pdf,2026-06-12T21:28:36Z,2026-09-24T16:15:59Z,
zaf-jet-quarterly-2024-q4,https://justenergytransition.co.za/wp-content/uploads/2025/02/Just-Energy-Transition_Progress-Report-December-2024Final-1.pdf,captured,https://web.archive.org/web/20260924225734/https://justenergytransition.co.za/wp-content/uploads/2025/02/Just-Energy-Transition_Progress-Report-December-2024Final-1.pdf,2026-09-24T22:57:34Z,2026-09-24T22:52:22Z,
zaf-jet-quarterly-2025-q1,https://justenergytransition.co.za/wp-content/uploads/2025/04/JetQuarterly31March2025.pdf,reused,https://web.archive.org/web/20260311154216/https://justenergytransition.co.za/wp-content/uploads/2025/04/JetQuarterly31March2025.pdf,2026-03-11T15:42:16Z,2026-09-24T16:16:10Z,
zaf-jet-quarterly-2025-q2,https://justenergytransition.co.za/wp-content/uploads/2025/08/Jet-IP-Quarterly-Report-30-June-2025-1.pdf,reused,https://web.archive.org/web/20260517113211/https://justenergytransition.co.za/wp-content/uploads/2025/08/Jet-IP-Quarterly-Report-30-June-2025-1.pdf,2026-05-17T11:32:11Z,2026-09-24T16:16:13Z,
zaf-jet-quarterly-2025-q3,https://justenergytransition.co.za/wp-content/uploads/2025/11/Jet-Quarterly-30-Sep-2025-Revised.pdf,captured,https://web.archive.org/web/20260924225739/https://justenergytransition.co.za/wp-content/uploads/2025/11/Jet-Quarterly-30-Sep-2025-Revised.pdf,2026-09-24T22:57:39Z,2026-09-24T22:52:33Z,
zaf-jet-quarterly-2025-q4,https://justenergytransition.co.za/wp-content/uploads/2026/03/JET-IP-Quarterly-Report-31-December-2025.pdf,reused,https://web.archive.org/web/20260517122700/https://justenergytransition.co.za/wp-content/uploads/2026/03/JET-IP-Quarterly-Report-31-December-2025.pdf,2026-05-17T12:27:00Z,2026-09-24T16:16:21Z,
zaf-jet-quarterly-2026-q1,https://justenergytransition.co.za/wp-content/uploads/2026/06/JET-IP-2026-Q1-Progress-Report-final.pdf,captured,https://web.archive.org/web/20260924225744/https://justenergytransition.co.za/wp-content/uploads/2026/06/JET-IP-2026-Q1-Progress-Report-final.pdf,2026-09-24T22:57:44Z,2026-09-24T22:52:39Z,
zaf-jet-us-withdrawal-2025,https://justenergytransition.co.za/wp-content/uploads/2025/03/20250306_SouthAfricasJustEnergyTransitionProjectManagementUnitAcknowledgestheUnitesStatesWithdrawalfromtheJustEnergyTransitionPartnership.pdf,reused,https://web.archive.org/web/20260909053613/https://justenergytransition.co.za/wp-content/uploads/2025/03/20250306_SouthAfricasJustEnergyTransitionProjectManagementUnitAcknowledgestheUnitesStatesWithdrawalfromtheJustEnergyTransitionPartnership.pdf,2026-09-09T05:36:13Z,2026-09-24T16:16:28Z,
zaf-jetp-leaders-2022,https://www.gov.uk/government/publications/advancing-the-south-africa-just-energy-transition-partnership-12-month-progress-update/twelve-month-update-on-progress-in-advancing-the-south-africa-just-energy-transition-partnership,reused,https://web.archive.org/web/20260214141353/https://www.gov.uk/government/publications/advancing-the-south-africa-just-energy-transition-partnership-12-month-progress-update/twelve-month-update-on-progress-in-advancing-the-south-africa-just-energy-transition-partnership,2026-02-14T14:13:53Z,2026-09-24T16:16:31Z,
zaf-jetp-leaders-2023,https://www.gov.uk/government/news/advancing-the-south-africa-just-energy-transition-partnership,reused,https://web.archive.org/web/20260416031635/https://www.gov.uk/government/news/advancing-the-south-africa-just-energy-transition-partnership,2026-04-16T03:16:35Z,2026-09-24T16:16:36Z,
zaf-jetp-leaders-2024,https://www.gov.uk/government/news/twelve-month-just-energy-transition-partnership-leaders-update-for-2024,reused,https://web.archive.org/web/20260812223039/https://www.gov.uk/government/news/twelve-month-just-energy-transition-partnership-leaders-update-for-2024,2026-08-12T22:30:39Z,2026-09-24T16:16:38Z,
zaf-jetp-leaders-2025,https://www.gov.uk/government/news/12-month-just-energy-transition-partnership-leaders-update-2025,reused,https://web.archive.org/web/20260430231603/https://www.gov.uk/government/news/12-month-just-energy-transition-partnership-leaders-update-2025,2026-04-30T23:16:03Z,2026-09-24T16:16:41Z,
zaf-jetp-leaders-2025-annex,https://assets.publishing.service.gov.uk/media/6932910acdec734f4dff42af/Annex_-_IPG_Project_Updates_2025.pdf,reused,https://web.archive.org/web/20260208170819/https://assets.publishing.service.gov.uk/media/6932910acdec734f4dff42af/Annex_-_IPG_Project_Updates_2025.pdf,2026-02-08T17:08:19Z,2026-09-24T16:16:43Z,
zaf-jetp-political-declaration-2021,https://www.bundesregierung.de/resource/blob/974430/1974538/b2264555c87d8cbdd97bd1eb8b16387a/political-declaration-on-the-just-energy-transition-in-south-africa-data.pdf?download=1,reused,https://web.archive.org/web/20260811143055/https://www.bundesregierung.de/resource/blob/974430/1974538/b2264555c87d8cbdd97bd1eb8b16387a/political-declaration-on-the-just-energy-transition-in-south-africa-data.pdf?download=1,2026-08-11T14:30:55Z,2026-09-24T22:57:48Z,
zaf-kfw-jetp-project-profile,https://www.kfw-entwicklungsbank.de/Global/Subsahara-Africa/PI-Just-energy-transition-South-Africa/,reused,https://web.archive.org/web/20260513003844/https://www.kfw-entwicklungsbank.de/Global/Subsahara-Africa/PI-Just-energy-transition-South-Africa/,2026-05-13T00:38:44Z,2026-09-24T16:17:00Z,
zaf-murp-afdb-2026,https://www.afdb.org/en/news-and-events/african-development-bank-approves-400-million-loan-support-municipal-utility-reform-south-africas-mpumalanga-province-95536,reused,https://web.archive.org/web/20260719071725/https://www.afdb.org/en/news-and-events/african-development-bank-approves-400-million-loan-support-municipal-utility-reform-south-africas-mpumalanga-province-95536,2026-07-19T07:17:25Z,2026-09-25T05:19:37Z,
zaf-ntcsa-transmission-plans,https://www.ntcsa.co.za/transmission-development-plans-tdp/,reused,https://web.archive.org/web/20251113123414/https://www.ntcsa.co.za/transmission-development-plans-tdp/,2025-11-13T12:34:14Z,2026-09-24T16:17:05Z,
zaf-pcc-jet-ip,https://www.climatecommission.org.za/south-africas-jet-ip,reused,https://web.archive.org/web/20260903051837/https://www.climatecommission.org.za/south-africas-jet-ip,2026-09-03T05:18:37Z,2026-09-24T16:17:17Z,
zaf-project-cape-town-grid-uk-pact,https://justenergytransition.co.za/project/city-of-cape-town-grid-regulation-uk-pact-skill-share,reused,https://web.archive.org/web/20260612202626/https://justenergytransition.co.za/project/city-of-cape-town-grid-regulation-uk-pact-skill-share,2026-06-12T20:26:26Z,2026-09-24T16:17:19Z,
zaf-project-cpd4e-germany,https://justenergytransition.co.za/project/south-african-german-energy-programme-sagen,reused,https://web.archive.org/web/20260612212548/https://justenergytransition.co.za/project/south-african-german-energy-programme-sagen,2026-06-12T21:25:48Z,2026-09-24T16:17:24Z,
zaf-project-energy-one-stop-shop-uk-pact,https://justenergytransition.co.za/project/energy-one-stop-shop-uk-pact-skill-share-supporting-south-africas-just-energy-transition,reused,https://web.archive.org/web/20260311160556/https://justenergytransition.co.za/project/energy-one-stop-shop-uk-pact-skill-share-supporting-south-africas-just-energy-transition,2026-03-11T16:05:56Z,2026-09-24T16:17:30Z,
zaf-project-h2sa-ptx-hub-germany,https://justenergytransition.co.za/project/promoting-the-development-of-a-green-hydrogen-sector-in-south-africa-h2-sa-and-international-ptx-hub-south-africa,reused,https://web.archive.org/web/20260612211716/https://justenergytransition.co.za/project/promoting-the-development-of-a-green-hydrogen-sector-in-south-africa-h2-sa-and-international-ptx-hub-south-africa,2026-06-12T21:17:16Z,2026-09-24T16:17:41Z,
zaf-project-just-sa-germany,https://justenergytransition.co.za/project/just-transition-to-a-decarbonised-economy-for-south-africa-just-sa,reused,https://web.archive.org/web/20260612210935/https://justenergytransition.co.za/project/just-transition-to-a-decarbonised-economy-for-south-africa-just-sa,2026-06-12T21:09:35Z,2026-09-24T16:17:45Z,
zaf-project-just-transition-framework-france,https://justenergytransition.co.za/project/implementation-of-the-just-transitions-framework-france,reused,https://web.archive.org/web/20260612211736/https://justenergytransition.co.za/project/implementation-of-the-just-transitions-framework-france,2026-06-12T21:17:36Z,2026-09-24T16:17:49Z,
zaf-project-lessons-best-practices-uk,https://justenergytransition.co.za/project/distilling-the-just-energy-transition-in-south-africa-lessons-learned-and-best-practices-uk,reused,https://web.archive.org/web/20260612211108/https://justenergytransition.co.za/project/distilling-the-just-energy-transition-in-south-africa-lessons-learned-and-best-practices-uk,2026-06-12T21:11:08Z,2026-09-24T16:17:54Z,
zaf-project-mining-ghost-towns-france,https://justenergytransition.co.za/project/revitalisation-of-mining-ghost-towns-france,reused,https://web.archive.org/web/20260612203643/https://justenergytransition.co.za/project/revitalisation-of-mining-ghost-towns-france,2026-06-12T20:36:43Z,2026-09-24T16:18:05Z,
zaf-project-mpumalanga-pathways-uk,https://justenergytransition.co.za/project/mapping-mitigation-and-adaptation-pathways-for-mpumalanga-uk,reused,https://web.archive.org/web/20260618200951/https://justenergytransition.co.za/project/mapping-mitigation-and-adaptation-pathways-for-mpumalanga-uk,2026-06-18T20:09:51Z,2026-09-24T16:18:18Z,
zaf-project-nomzamo-agri-village,https://justenergytransition.co.za/project/sustainable-local-development-in-nomzamo-agri-village-ermelo-mpumalanga,reused,https://web.archive.org/web/20260418042257/https://justenergytransition.co.za/project/sustainable-local-development-in-nomzamo-agri-village-ermelo-mpumalanga,2026-04-18T04:22:57Z,2026-09-24T16:18:25Z,
zaf-project-report-nomzamo-2025,https://justenergytransition.co.za/wp-content/uploads/2025/07/ASDU_Impact-Case-Study_Nomzamo-Agricultural-Village.pdf,reused,https://web.archive.org/web/20251127111349/https://justenergytransition.co.za/wp-content/uploads/2025/07/ASDU_Impact-Case-Study_Nomzamo-Agricultural-Village.pdf,2025-11-27T11:13:49Z,2026-09-24T16:18:30Z,
zaf-project-sagen-germany,https://justenergytransition.co.za/project/south-african-german-energy-programme-sagen-2,reused,https://web.archive.org/web/20260612200106/https://justenergytransition.co.za/project/south-african-german-energy-programme-sagen-2,2026-06-12T20:01:06Z,2026-09-24T16:18:39Z,
zaf-project-social-policies-france,https://justenergytransition.co.za/project/the-role-of-social-policies-in-the-framework-for-just-transition-france,reused,https://web.archive.org/web/20260612204605/https://justenergytransition.co.za/project/the-role-of-social-policies-in-the-framework-for-just-transition-france,2026-06-12T20:46:05Z,2026-09-24T16:18:48Z,
zaf-world-bank-eskom-jet-p177398,https://projects.worldbank.org/en/projects-operations/project-detail/P177398,reused,https://web.archive.org/web/20260412101527/https://projects.worldbank.org/en/projects-operations/project-detail/P177398,2026-04-12T10:15:27Z,2026-09-24T22:57:54Z,
zaf-zandkopsdrift-eu-2025,https://op.europa.eu/en/publication-detail/-/publication/94a61889-65e3-11f0-bf4e-01aa75ed71a1/language-en,reused,https://web.archive.org/web/20260512144439/https://op.europa.eu/en/publication-detail/-/publication/94a61889-65e3-11f0-bf4e-01aa75ed71a1/language-en,2026-05-12T14:44:39Z,2026-09-24T16:19:05Z,
zaf-zandkopsdrift-operator,https://frontierrareearths.com/project,reused,https://web.archive.org/web/20260120001458/https://frontierrareearths.com/project,2026-01-20T00:14:58Z,2026-09-24T16:19:11Z,
