referent_row_id,line_id,referent_kind,referent_id,status,method,method_version,confidence,justification_line_ids,decided_at,decided_by,supersedes,notes
0875.agreement.agreement-zaf-register-us003,zaf-jet-investment-register-q1-2026-overall-data-217,agreement,agreement-zaf-register-us003,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-217,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-us004,zaf-jet-investment-register-q1-2026-overall-data-218,agreement,agreement-zaf-register-us004,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-218,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-us006,zaf-jet-investment-register-q1-2026-overall-data-219,agreement,agreement-zaf-register-us006,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-219,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-us007,zaf-jet-investment-register-q1-2026-overall-data-220,agreement,agreement-zaf-register-us007,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-220,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-us008,zaf-jet-investment-register-q1-2026-overall-data-221,agreement,agreement-zaf-register-us008,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-221,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-us009,zaf-jet-investment-register-q1-2026-overall-data-222,agreement,agreement-zaf-register-us009,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-222,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-us010,zaf-jet-investment-register-q1-2026-overall-data-223,agreement,agreement-zaf-register-us010,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-223,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-us011,zaf-jet-investment-register-q1-2026-overall-data-224,agreement,agreement-zaf-register-us011,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-224,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-us012,zaf-jet-investment-register-q1-2026-overall-data-225,agreement,agreement-zaf-register-us012,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-225,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-us013,zaf-jet-investment-register-q1-2026-overall-data-226,agreement,agreement-zaf-register-us013,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-226,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-us014,zaf-jet-investment-register-q1-2026-overall-data-227,agreement,agreement-zaf-register-us014,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-227,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-us015,zaf-jet-investment-register-q1-2026-overall-data-228,agreement,agreement-zaf-register-us015,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-228,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-us017,zaf-jet-investment-register-q1-2026-overall-data-229,agreement,agreement-zaf-register-us017,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-229,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-us018,zaf-jet-investment-register-q1-2026-overall-data-230,agreement,agreement-zaf-register-us018,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-230,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-us019,zaf-jet-investment-register-q1-2026-overall-data-231,agreement,agreement-zaf-register-us019,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-231,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-us020,zaf-jet-investment-register-q1-2026-overall-data-232,agreement,agreement-zaf-register-us020,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-232,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-us021,zaf-jet-investment-register-q1-2026-overall-data-233,agreement,agreement-zaf-register-us021,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-233,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-us022,zaf-jet-investment-register-q1-2026-overall-data-234,agreement,agreement-zaf-register-us022,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-234,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-us023,zaf-jet-investment-register-q1-2026-overall-data-235,agreement,agreement-zaf-register-us023,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-235,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-us024,zaf-jet-investment-register-q1-2026-overall-data-236,agreement,agreement-zaf-register-us024,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-236,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-us026,zaf-jet-investment-register-q1-2026-overall-data-237,agreement,agreement-zaf-register-us026,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-237,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-us027,zaf-jet-investment-register-q1-2026-overall-data-238,agreement,agreement-zaf-register-us027,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-238,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-us028,zaf-jet-investment-register-q1-2026-overall-data-239,agreement,agreement-zaf-register-us028,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-239,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-us029,zaf-jet-investment-register-q1-2026-overall-data-240,agreement,agreement-zaf-register-us029,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-240,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-us030,zaf-jet-investment-register-q1-2026-overall-data-241,agreement,agreement-zaf-register-us030,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-241,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-us031,zaf-jet-investment-register-q1-2026-overall-data-242,agreement,agreement-zaf-register-us031,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-242,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-us032,zaf-jet-investment-register-q1-2026-overall-data-243,agreement,agreement-zaf-register-us032,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-243,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-us033,zaf-jet-investment-register-q1-2026-overall-data-244,agreement,agreement-zaf-register-us033,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-244,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-us034,zaf-jet-investment-register-q1-2026-overall-data-245,agreement,agreement-zaf-register-us034,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-245,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-us035,zaf-jet-investment-register-q1-2026-overall-data-246,agreement,agreement-zaf-register-us035,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-246,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-us037,zaf-jet-investment-register-q1-2026-overall-data-247,agreement,agreement-zaf-register-us037,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-247,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-us038,zaf-jet-investment-register-q1-2026-overall-data-248,agreement,agreement-zaf-register-us038,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-248,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-us039,zaf-jet-investment-register-q1-2026-overall-data-249,agreement,agreement-zaf-register-us039,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-249,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-afdb001,zaf-jet-investment-register-q1-2026-overall-data-250,agreement,agreement-zaf-register-afdb001,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-250,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-afdb002,zaf-jet-investment-register-q1-2026-overall-data-251,agreement,agreement-zaf-register-afdb002,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-251,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-afdb003,zaf-jet-investment-register-q1-2026-overall-data-252,agreement,agreement-zaf-register-afdb003,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-252,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-afdb004,zaf-jet-investment-register-q1-2026-overall-data-253,agreement,agreement-zaf-register-afdb004,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-253,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-sp001,zaf-jet-investment-register-q1-2026-overall-data-254,agreement,agreement-zaf-register-sp001,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-254,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-idc001,zaf-jet-investment-register-q1-2026-overall-data-255,agreement,agreement-zaf-register-idc001,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-255,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-idc002,zaf-jet-investment-register-q1-2026-overall-data-256,agreement,agreement-zaf-register-idc002,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-256,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-zaf-register-idc003,zaf-jet-investment-register-q1-2026-overall-data-257,agreement,agreement-zaf-register-idc003,accepted,register_id,1,1,zaf-jet-investment-register-q1-2026-overall-data-257,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-fin-isle-1,idn-world-bank-isle1-technical-assessment-2022-claim-66,agreement,agreement-idn-fin-isle-1,accepted,confirmed_document_link,1,1,idn-world-bank-isle1-technical-assessment-2022-claim-66,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-fin-xurya-rooftop,idn-jetp-xurya-equity-2024-claim-75,agreement,agreement-idn-fin-xurya-rooftop,accepted,confirmed_document_link,1,1,idn-jetp-xurya-equity-2024-claim-75,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-fin-pbl-aset,idn-adb-aset-news-2024-claim-69,agreement,agreement-idn-fin-pbl-aset,accepted,confirmed_document_link,1,1,idn-adb-aset-news-2024-claim-69,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-fin-rbl-aicet,idn-adb-aicet-news-2025-claim-70,agreement,agreement-idn-fin-rbl-aicet,accepted,confirmed_document_link,1,1,idn-adb-aicet-news-2025-claim-70,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-fin-saguling-floating-solar,idn-cipp-2023-cpr-mirror-solar-9,agreement,agreement-idn-fin-saguling-floating-solar,accepted,reviewed_plan_match,1,1,idn-cipp-2023-cpr-mirror-solar-9,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-fin-mrt-north-south,idn-jica-mrt-north-south-2023-claim-68,agreement,agreement-idn-fin-mrt-north-south,accepted,confirmed_document_link,1,1,idn-jica-mrt-north-south-2023-claim-68,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-fin-mrt-east-west,idn-jetp-progress-report-2025-energy-efficiency-1,agreement,agreement-idn-fin-mrt-east-west,accepted,reviewed_plan_match,1,1,idn-jetp-progress-report-2025-energy-efficiency-1,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-wolcot,idn-portfolio-wolcot-portfolio-1,agreement,agreement-idn-grant-wolcot,accepted,legacy_project_id,1,1,idn-portfolio-wolcot-portfolio-1,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-esmap-canada,idn-portfolio-esmap-canada-portfolio-2,agreement,agreement-idn-grant-esmap-canada,accepted,legacy_project_id,1,1,idn-portfolio-esmap-canada-portfolio-2,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-cefim,idn-portfolio-cefim-portfolio-5,agreement,agreement-idn-grant-cefim,accepted,legacy_project_id,1,1,idn-portfolio-cefim-portfolio-5,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-cetp,idn-portfolio-cetp-portfolio-6,agreement,agreement-idn-grant-cetp,accepted,legacy_project_id,1,1,idn-portfolio-cetp-portfolio-6,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-enerkey,idn-portfolio-enerkey-portfolio-7,agreement,agreement-idn-grant-enerkey,accepted,legacy_project_id,1,1,idn-portfolio-enerkey-portfolio-7,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-eu-indonesia-cooperation-facility,idn-portfolio-euicf-portfolio-8,agreement,agreement-idn-grant-eu-indonesia-cooperation-facility,accepted,legacy_project_id,1,1,idn-portfolio-euicf-portfolio-8,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-s4i,idn-portfolio-s4i-portfolio-9,agreement,agreement-idn-grant-s4i,accepted,legacy_project_id,1,1,idn-portfolio-s4i-portfolio-9,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-sdg-indonesia-one,idn-portfolio-sdg-one-portfolio-10,agreement,agreement-idn-grant-sdg-indonesia-one,accepted,legacy_project_id,1,1,idn-portfolio-sdg-one-portfolio-10,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-ipdf,idn-portfolio-ipdf-portfolio-13,agreement,agreement-idn-grant-ipdf,accepted,legacy_project_id,1,1,idn-portfolio-ipdf-portfolio-13,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-efsd-energy-preparation,idn-portfolio-efsd-portfolio-14,agreement,agreement-idn-grant-efsd-energy-preparation,accepted,legacy_project_id,1,1,idn-portfolio-efsd-portfolio-14,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-etmptf,idn-portfolio-etmptf-portfolio-15,agreement,agreement-idn-grant-etmptf,accepted,legacy_project_id,1,1,idn-portfolio-etmptf-portfolio-15,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-seti,idn-portfolio-seti-portfolio-16,agreement,agreement-idn-grant-seti,accepted,legacy_project_id,1,1,idn-portfolio-seti-portfolio-16,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-etap,idn-portfolio-etap-portfolio-17,agreement,agreement-idn-grant-etap,accepted,legacy_project_id,1,1,idn-portfolio-etap-portfolio-17,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-iki-jet,idn-portfolio-iki-jet-portfolio-18,agreement,agreement-idn-grant-iki-jet,accepted,legacy_project_id,1,1,idn-portfolio-iki-jet-portfolio-18,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-asia-low-carbon-buildings,idn-portfolio-low-carbon-buildings-portfolio-19,agreement,agreement-idn-grant-asia-low-carbon-buildings,accepted,legacy_project_id,1,1,idn-portfolio-low-carbon-buildings-portfolio-19,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-gesit,idn-portfolio-gesit-portfolio-20,agreement,agreement-idn-grant-gesit,accepted,legacy_project_id,1,1,idn-portfolio-gesit-portfolio-20,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-reep2,idn-portfolio-reep2-portfolio-21,agreement,agreement-idn-grant-reep2,accepted,legacy_project_id,1,1,idn-portfolio-reep2-portfolio-21,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-case,idn-portfolio-case-portfolio-22,agreement,agreement-idn-grant-case,accepted,legacy_project_id,1,1,idn-portfolio-case-portfolio-22,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-entri,idn-portfolio-entri-portfolio-23,agreement,agreement-idn-grant-entri,accepted,legacy_project_id,1,1,idn-portfolio-entri-portfolio-23,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-explore,idn-portfolio-explore-portfolio-24,agreement,agreement-idn-grant-explore,accepted,legacy_project_id,1,1,idn-portfolio-explore-portfolio-24,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-candi-umbul-telomoyo,idn-portfolio-candi-umbul-portfolio-25,agreement,agreement-idn-grant-candi-umbul-telomoyo,accepted,legacy_project_id,1,1,idn-portfolio-candi-umbul-portfolio-25,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-sustainable-hydropower-2,idn-portfolio-sustainable-hydropower-portfolio-26,agreement,agreement-idn-grant-sustainable-hydropower-2,accepted,legacy_project_id,1,1,idn-portfolio-sustainable-hydropower-portfolio-26,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-jetp-esia-study,idn-portfolio-jetp-esia-portfolio-27,agreement,agreement-idn-grant-jetp-esia-study,accepted,legacy_project_id,1,1,idn-portfolio-jetp-esia-portfolio-27,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-perform,idn-portfolio-perform-portfolio-28,agreement,agreement-idn-grant-perform,accepted,legacy_project_id,1,1,idn-portfolio-perform-portfolio-28,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-jetp-financing-facilitation,idn-portfolio-jetp-financing-portfolio-29,agreement,agreement-idn-grant-jetp-financing-facilitation,accepted,legacy_project_id,1,1,idn-portfolio-jetp-financing-portfolio-29,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-re2grid,idn-portfolio-re2grid-portfolio-30,agreement,agreement-idn-grant-re2grid,accepted,legacy_project_id,1,1,idn-portfolio-re2grid-portfolio-30,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-re2cool,idn-portfolio-re2cool-portfolio-31,agreement,agreement-idn-grant-re2cool,accepted,legacy_project_id,1,1,idn-portfolio-re2cool-portfolio-31,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-carbon-monetization,idn-portfolio-carbon-monetization-portfolio-32,agreement,agreement-idn-grant-carbon-monetization,accepted,legacy_project_id,1,1,idn-portfolio-carbon-monetization-portfolio-32,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-energy-hub,idn-portfolio-energy-hub-portfolio-33,agreement,agreement-idn-grant-energy-hub,accepted,legacy_project_id,1,1,idn-portfolio-energy-hub-portfolio-33,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-iki-flex-jetp,idn-portfolio-iki-flex-portfolio-34,agreement,agreement-idn-grant-iki-flex-jetp,accepted,legacy_project_id,1,1,idn-portfolio-iki-flex-portfolio-34,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-jetp-secretariat-capacity,idn-portfolio-secretariat-capacity-portfolio-35,agreement,agreement-idn-grant-jetp-secretariat-capacity,accepted,legacy_project_id,1,1,idn-portfolio-secretariat-capacity-portfolio-35,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-patuha-2,idn-portfolio-patuha2-portfolio-36,agreement,agreement-idn-grant-patuha-2,accepted,legacy_project_id,1,1,idn-portfolio-patuha2-portfolio-36,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-mentari-policy,idn-portfolio-mentari-policy-portfolio-37,agreement,agreement-idn-grant-mentari-policy,accepted,legacy_project_id,1,1,idn-portfolio-mentari-policy-portfolio-37,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-green-energy-transition-indonesia,idn-portfolio-green-energy-transition-portfolio-38,agreement,agreement-idn-grant-green-energy-transition-indonesia,accepted,legacy_project_id,1,1,idn-portfolio-green-energy-transition-portfolio-38,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-uk-pact,idn-portfolio-uk-pact-portfolio-39,agreement,agreement-idn-grant-uk-pact,accepted,legacy_project_id,1,1,idn-portfolio-uk-pact-portfolio-39,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-jt-framework-phase-2,idn-portfolio-jt-framework-portfolio-40,agreement,agreement-idn-grant-jt-framework-phase-2,accepted,legacy_project_id,1,1,idn-portfolio-jt-framework-portfolio-40,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-mentari-vgf,idn-portfolio-mentari-vgf-portfolio-41,agreement,agreement-idn-grant-mentari-vgf,accepted,legacy_project_id,1,1,idn-portfolio-mentari-vgf-portfolio-41,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-growth-gateway,idn-portfolio-growth-gateway-portfolio-42,agreement,agreement-idn-grant-growth-gateway,accepted,legacy_project_id,1,1,idn-portfolio-growth-gateway-portfolio-42,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-esmap-uk,idn-portfolio-esmap-uk-portfolio-43,agreement,agreement-idn-grant-esmap-uk,accepted,legacy_project_id,1,1,idn-portfolio-esmap-uk-portfolio-43,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-pt-smi-early-retirement,idn-portfolio-pt-smi-retirement-portfolio-44,agreement,agreement-idn-grant-pt-smi-early-retirement,accepted,legacy_project_id,1,1,idn-portfolio-pt-smi-retirement-portfolio-44,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-cfpp-site-repurposing,idn-portfolio-cfpp-repurposing-portfolio-45,agreement,agreement-idn-grant-cfpp-site-repurposing,accepted,legacy_project_id,1,1,idn-portfolio-cfpp-repurposing-portfolio-45,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.agreement.agreement-idn-grant-just-transition-coal-regions,idn-portfolio-jt-coal-regions-portfolio-46,agreement,agreement-idn-grant-just-transition-coal-regions,accepted,legacy_project_id,1,1,idn-portfolio-jt-coal-regions-portfolio-46,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.asset.asset-idn-pipe-cirebon-1-retirement,idn-cipp-2023-cpr-mirror-coal-retirement-2,asset,asset-idn-pipe-cirebon-1-retirement,accepted,reviewed_plan_match,1,1,idn-cipp-2023-cpr-mirror-coal-retirement-2,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-idn-pipe-hululais-1-2,idn-cipp-2023-cpr-mirror-geothermal-17,project,project-idn-pipe-hululais-1-2,accepted,reviewed_plan_match,1,1,idn-cipp-2023-cpr-mirror-geothermal-17,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-idn-pipe-dediesel-west-phase1,idn-ibvogt-diesel-west-2023-claim-100,project,project-idn-pipe-dediesel-west-phase1,accepted,confirmed_document_link,1,1,idn-ibvogt-diesel-west-2023-claim-100,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-idn-pipe-tanah-laut-wind,idn-cipp-2023-cpr-mirror-wind-3,project,project-idn-pipe-tanah-laut-wind,accepted,reviewed_plan_match,1,1,idn-cipp-2023-cpr-mirror-wind-3,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-idn-pipe-legok-nangka-waste,idn-news-legok-groundbreaking-antara-2026-claim-91,project,project-idn-pipe-legok-nangka-waste,accepted,confirmed_document_link,1,1,idn-news-legok-groundbreaking-antara-2026-claim-91,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-idn-pipe-singkarak-floating-solar,idn-project-singkarak-acwa-2022-claim-86,project,project-idn-pipe-singkarak-floating-solar,accepted,confirmed_document_link,1,1,idn-project-singkarak-acwa-2022-claim-86,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-idn-pipe-eib-sustainable-infrastructure,idn-eib-ptsmi-mou-2024-claim-96,project,project-idn-pipe-eib-sustainable-infrastructure,accepted,confirmed_document_link,1,1,idn-eib-ptsmi-mou-2024-claim-96,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-idn-pipe-sutami-floating-solar,idn-cipp-2023-cpr-mirror-solar-3,project,project-idn-pipe-sutami-floating-solar,accepted,reviewed_plan_match,1,1,idn-cipp-2023-cpr-mirror-solar-3,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-idn-pipe-solar-cell-manufacturing,idn-jetp-progress-report-2025-supply-chain-3,project,project-idn-pipe-solar-cell-manufacturing,accepted,reviewed_plan_match,1,1,idn-jetp-progress-report-2025-supply-chain-3,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-idn-pipe-rsud-energy-efficiency,idn-jetp-progress-report-2025-energy-efficiency-3,project,project-idn-pipe-rsud-energy-efficiency,accepted,reviewed_plan_match,1,1,idn-jetp-progress-report-2025-energy-efficiency-3,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-vnm-project-bac-ai-pumped-hydro,vnm-evn-cdp-bac-ai-2025-discovery-1,project,project-vnm-project-bac-ai-pumped-hydro,accepted,confirmed_document_link,1,1,vnm-evn-cdp-bac-ai-2025-discovery-1,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-01,sen-investment-plan-annexes-mirror-submitted-project-1,project,project-sen-project-annex-01,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-1,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-02,sen-investment-plan-annexes-mirror-submitted-project-2,project,project-sen-project-annex-02,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-2,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-03,sen-investment-plan-annexes-mirror-submitted-project-3,project,project-sen-project-annex-03,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-3,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-04,sen-investment-plan-annexes-mirror-submitted-project-4,project,project-sen-project-annex-04,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-4,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-05,sen-investment-plan-annexes-mirror-submitted-project-5,project,project-sen-project-annex-05,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-5,2026-09-24,scripts/jetp/build_reconciliation.py,,
0875.project.project-sen-project-annex-06,sen-investment-plan-annexes-mirror-submitted-project-6,project,project-sen-project-annex-06,accepted,reviewed_plan_match,1,1,sen-investment-plan-annexes-mirror-submitted-project-6,2026-09-24,scripts/jetp/build_reconciliation.py,,
