unit_id,kind,source_value,disposition,reason,evidence_ids
DE-1-201770106,negative_correction,transaction[6]/transaction-date: 2023-06-30 -4128.35,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201770114,negative_correction,transaction[19]/transaction-date: 2026-08-26 -126072.58,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201818327,negative_correction,transaction[5]/transaction-date: 2024-12-31 -821.21,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201818640,negative_correction,transaction[4]/transaction-date: 2024-12-31 -41.96,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201818681,negative_correction,transaction[6]/transaction-date: 2026-08-26 -6487.26,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201836519,negative_correction,transaction[3]/transaction-date: 2019-12-31 -430000.00,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201841147,negative_correction,transaction[3]/transaction-date: 2024-12-31 -225465.90,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201849645,negative_correction,transaction[5]/transaction-date: 2025-12-31 -387.23,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201849660,negative_correction,transaction[4]/transaction-date: 2022-12-31 -228776.30,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201849686,negative_correction,transaction[5]/transaction-date: 2022-12-31 -215094.12,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201849694,negative_correction,transaction[5]/transaction-date: 2023-03-31 -12083.14,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201849702,negative_correction,transaction[5]/transaction-date: 2023-06-30 -10.98,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201849728,negative_correction,transaction[5]/transaction-date: 2024-06-30 -103446.23,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201867183,negative_correction,transaction[4]/transaction-date: 2022-12-31 -311771.69,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201867183,negative_correction,transaction[9]/transaction-date: 2024-06-30 -327688.96,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201867183,negative_correction,transaction[13]/transaction-date: 2025-09-30 -2575103.07,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201868173,negative_correction,transaction[12]/transaction-date: 2025-06-30 -3195.17,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201868355,negative_correction,transaction[6]/transaction-date: 2025-12-31 -170000.00,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201868389,negative_correction,transaction[3]/transaction-date: 2022-12-31 -240411.40,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201868389,negative_correction,transaction[6]/transaction-date: 2025-09-30 -645961.47,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201868520,negative_correction,transaction[7]/transaction-date: 2026-03-31 -234816.10,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201870245,negative_correction,transaction[8]/transaction-date: 2026-03-31 -276.17,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201901164,negative_correction,transaction[9]/transaction-date: 2024-09-30 -356048.55,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201901164,negative_correction,transaction[11]/transaction-date: 2025-03-31 -6.45,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201918085,negative_correction,transaction[4]/transaction-date: 2024-12-31 -1002.49,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201918168,negative_correction,transaction[6]/transaction-date: 2024-12-31 -78971.48,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201918523,negative_correction,transaction[5]/transaction-date: 2024-09-30 -5000.84,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201918663,negative_correction,transaction[5]/transaction-date: 2025-09-30 -476352.69,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201918705,negative_correction,transaction[3]/transaction-date: 2024-09-30 -27286.50,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201936525,negative_correction,transaction[4]/transaction-date: 2022-12-31 -471404.04,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201936525,negative_correction,transaction[11]/transaction-date: 2024-12-31 -2129997.79,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201936699,negative_correction,transaction[4]/transaction-date: 2024-03-31 -151746.31,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201940758,negative_correction,transaction[6]/transaction-date: 2023-06-30 -51816.65,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201941137,negative_correction,transaction[5]/transaction-date: 2025-06-30 -28996.54,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201967660,negative_correction,transaction[3]/transaction-date: 2023-03-31 -224369.70,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201968304,negative_correction,transaction[3]/transaction-date: 2022-12-31 -297262.51,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201968304,negative_correction,transaction[6]/transaction-date: 2025-09-30 -797722.17,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201968908,negative_correction,transaction[4]/transaction-date: 2025-12-31 -47080.11,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201969120,negative_correction,transaction[8]/transaction-date: 2024-06-30 -919261.13,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201969344,negative_correction,transaction[3]/transaction-date: 2024-09-30 -72888.73,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201969518,negative_correction,transaction[5]/transaction-date: 2026-03-31 -1196325.00,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-202001113,negative_correction,transaction[4]/transaction-date: 2024-03-31 -1951.63,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-202001188,negative_correction,transaction[4]/transaction-date: 2025-12-31 -3499.74,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-202001279,negative_correction,transaction[8]/transaction-date: 2026-08-26 -420523.00,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-202018091,negative_correction,transaction[3]/transaction-date: 2024-12-31 -27680.75,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-202040624,negative_correction,transaction[3]/transaction-date: 2024-09-30 -138.84,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-202040822,negative_correction,transaction[3]/transaction-date: 2024-12-31 -17598.93,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-202048700,negative_correction,transaction[3]/transaction-date: 2023-09-30 -15054.61,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-202067726,negative_correction,transaction[6]/transaction-date: 2025-06-30 -100000.00,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-202068385,negative_correction,transaction[5]/transaction-date: 2025-09-30 -350967.00,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-202068385,negative_correction,transaction[6]/transaction-date: 2026-03-31 -209.80,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-202068526,negative_correction,transaction[4]/transaction-date: 2024-12-31 -4655.84,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-202068534,negative_correction,transaction[4]/transaction-date: 2024-09-30 -194502.00,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-202068534,negative_correction,transaction[5]/transaction-date: 2024-12-31 -193848.00,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-202068591,negative_correction,transaction[3]/transaction-date: 2026-06-30 -3456.47,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-202069060,negative_correction,transaction[4]/transaction-date: 2026-03-31 -1755.00,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-202101178,negative_correction,transaction[10]/transaction-date: 2025-09-30 -369300.00,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-202165256,negative_correction,transaction[3]/transaction-date: 2023-09-30 -72946.85,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-202167377,negative_correction,transaction[3]/transaction-date: 2024-12-31 -8878.87,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-202167666,negative_correction,transaction[5]/transaction-date: 2026-03-31 -50.00,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-202168532,negative_correction,transaction[3]/transaction-date: 2025-03-31 -21954.82,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-202168680,negative_correction,transaction[6]/transaction-date: 2025-03-31 -6679.04,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-202168888,negative_correction,transaction[3]/transaction-date: 2025-03-31 -71147.00,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-202169092,negative_correction,transaction[6]/transaction-date: 2026-03-31 -25052.56,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-202236503,negative_correction,transaction[3]/transaction-date: 2026-03-31 -637.00,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-202267029,negative_correction,transaction[10]/transaction-date: 2026-08-26 -344786.96,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-202267045,negative_correction,transaction[3]/transaction-date: 2026-03-31 -2222.54,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-202267342,negative_correction,transaction[3]/transaction-date: 2025-12-31 -955.98,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-202267391,negative_correction,transaction[3]/transaction-date: 2025-09-30 -2837.47,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-202267581,negative_correction,transaction[7]/transaction-date: 2026-03-31 -909819.59,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-202268134,negative_correction,transaction[3]/transaction-date: 2025-09-30 -160.01,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-202270163,negative_correction,transaction[3]/transaction-date: 2026-03-31 -252287.49,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-202367399,negative_correction,transaction[4]/transaction-date: 2025-06-30 -40155.48,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
