study,openalex_id,doi,title,year,status,audit_action,audit_flags,cited_by_count
maria_etal2023,https://openalex.org/W3196084211,https://doi.org/10.1007/978-3-030-71834-3_8,Climate Change as a Threat to Financial Stability: Can Solutions to This Problem Accelerate the Transition to a Low-Carbon Economy? A Critical Review of Policy and Market-Based Approaches,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2581032507,https://doi.org/10.2305/iucn.ch.2016.parks-22-2mdk.en,Collaborative governance improves management effectiveness of Hin Nam No National Protected Area in Central Lao PDR,2016,not_captured,,,
maria_etal2023,https://openalex.org/W3134028085,https://doi.org/10.13287/j.1001-9332.202102.024,Agro-ecological product and its value realization pathway.,2021,not_captured,,,
maria_etal2023,https://openalex.org/W4412757087,https://doi.org/10.54660/ijmfd.2021.2.1.8-14,3051-3626,2021,not_captured,,,
maria_etal2023,https://openalex.org/W3001276464,https://doi.org/10.1186/s12913-019-4647-3,New insight into the informal patients’ payments on the evidence of literature: a systematic review study,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2764896724,https://doi.org/10.2166/9781780406015,Meeting the Water Reform Challenge,2013,not_captured,,,
maria_etal2023,https://openalex.org/W2130701508,https://doi.org/10.1016/j.vaccine.2015.10.022,"A cost comparison of introducing and delivering pneumococcal, rotavirus and human papillomavirus vaccines in Rwanda",2015,not_captured,,,
maria_etal2023,https://openalex.org/W3043956140,https://doi.org/10.1186/s12919-020-00193-1,Strengthening capacities among digital health leaders for the development and implementation of national digital health programs in Nigeria,2020,not_captured,,,
maria_etal2023,https://openalex.org/W4285789234,https://doi.org/10.51758/agjsr-03-2019-0009,Harnessing value-based financing for achieving SDGs: Social innovation model for Arab municipalities,2019,not_captured,,,
maria_etal2023,https://openalex.org/W3217618136,https://doi.org/10.1007/978-3-030-78957-2_6,Green Shipping Finance: Existing Initiatives and the Road Ahead,2021,not_captured,,,
maria_etal2023,https://openalex.org/W3164431502,https://doi.org/10.1007/978-3-030-69284-1_3,"COVID-19 and Pandemic Risk: The Link to SDG 13, Climate Change and the Finance Context",2021,not_captured,,,
maria_etal2023,https://openalex.org/W3139046963,https://doi.org/10.1142/9789811228445_0008,Importance of Green Investment and Entrepreneurship for Economic Development,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2131633207,https://doi.org/10.7314/apjcp.2015.16.8.3435,Mapping HPV Vaccination and Cervical Cancer Screening Practice in the Pacific Region-Strengthening National and Regional Cervical Cancer Prevention,2015,not_captured,,,
maria_etal2023,https://openalex.org/W3088622268,https://doi.org/10.22363/2313-2337-2020-24-3-673-694,THE NEW EUROPEAN UNION FINANCIAL MARKET ECOSYSTEM: DIGITALIZATION AND SUSTAINABILITY,2020,not_captured,,,
maria_etal2023,https://openalex.org/W1415894828,,Mobilizing Domestic Revenue for Sustainable Development in Africa,2014,not_captured,,,
maria_etal2023,https://openalex.org/W2180943330,https://doi.org/10.19030/jier.v7i4.6051,Modes Of Funding Nigerian Universities And The Implications On Performance,2011,not_captured,,,
maria_etal2023,https://openalex.org/W2901064694,https://doi.org/10.11588/xarep.00004081,Twinning: Partnerships between Chinese and European NGOs -Green Financing - Right to Clean Water - Human Rights - Urban Youth Culture - Social Inclusion,2018,not_captured,,,
maria_etal2023,https://openalex.org/W2206679916,,OECS Countries - Sustainable Financing & Management of Eastern Caribbean Marine Ecosystem Project : P103470 - Implementation Status Results Report : Sequence 10,2015,not_captured,,,
maria_etal2023,https://openalex.org/W3206283790,,A SME self-assessment tool: integrating an impact-& investment scan and a pre-matching platform (A prototype designed by actors of the sustainable finance community),2021,not_captured,,,
maria_etal2023,https://openalex.org/W1608396110,,OECS Countries - Sustainable Financing & Management of Eastern Caribbean Marine Ecosystem Project : P103470 - Implementation Status Results Report : Sequence 02,2012,not_captured,,,
maria_etal2023,https://openalex.org/W2768243540,https://doi.org/10.1353/jda.2018.0031,Re-Thinking About The Green Banking Model In The Context Of Bangladesh,2017,not_captured,,,
maria_etal2023,https://openalex.org/W2752996885,,"Bhutan - Sustainable Financing for Biodiversity Conservation and Natural Resources Management : audited financial statement - July 1, 2013 - June 30, 2014",2014,not_captured,,,
maria_etal2023,https://openalex.org/W2771294515,https://doi.org/10.19044/esj.2017.v13n31p418,La Finance durable et l’ISR au service d’une économie pérenne et responsable : Quelle dynamique au MAROC ?,2017,filtered_out,remove,citation_isolated_old,1.0
maria_etal2023,https://openalex.org/W3189182573,https://doi.org/10.3390/su13168716,A Data-Driven Approach to Evaluation of Sustainability Reporting Practices in Extractive Industries,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2803966322,https://doi.org/10.1016/j.mpmed.2018.04.008,Global sustainable healthcare,2018,not_captured,,,
maria_etal2023,https://openalex.org/W2905209253,https://doi.org/10.1016/j.jeoa.2020.100254,Gone with the windfall – Germany's Second LTC Strengthening Act and its intergenerational implications,2020,not_captured,,,
maria_etal2023,https://openalex.org/W4206799825,https://doi.org/10.17059/ekon.reg.2021-4-5,GREENING OF REGIONAL ECONOMIC SYSTEMS WITHIN THE FRAMEWORK OF SUSTAINABLE DEVELOPMENT GOALS,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2383720193,,Notes From The Field Scaling-up carbon finance through CDM Programmes of Activities: Challenges for low-income household energy projects,2012,filtered_out,,,
maria_etal2023,https://openalex.org/W2338672142,https://doi.org/10.5281/zenodo.208235,"Innovative Finance For Climate Change Challenge Of Energy Utilization In Conventional Small-Scale Maize Production In Niger State, Nigeria: Climate Finance Essentials",2015,filtered_out,remove,citation_isolated_old,0.0
maria_etal2023,https://openalex.org/W2905750425,https://doi.org/10.22004/ag.econ.267816,"Transforming Nigerian agriculture in the context of a green economy: financing challenges, opportunities and mechanisms",2015,not_captured,,,
maria_etal2023,https://openalex.org/W2944706716,https://doi.org/10.1007/s40847-019-00078-w,Do outreach approaches differ between Self-Help Group-Bank Linkage and Microfinance Institution-based microfinance? Evidences from Indian states,2019,not_captured,,,
maria_etal2023,https://openalex.org/W2924471695,https://doi.org/10.3390/su11061740,Mechanism Design for an Incentive Subsidy Scheme for Bus Transport,2019,not_captured,,,
maria_etal2023,https://openalex.org/W4205747480,https://doi.org/10.1007/978-3-030-38948-2_104-1,Green Investing and Financial Services: ESG Investing for a Sustainable World,2021,not_captured,,,
maria_etal2023,https://openalex.org/W3168157123,https://doi.org/10.3934/energy.2021031,Situating coupled circular economy and energy transition in an emerging economy,2021,not_captured,,,
maria_etal2023,https://openalex.org/W1994001720,https://doi.org/10.1504/lajmsd.2014.065483,Latin America sustainable building finance knowledge sharing,2014,not_captured,,,
maria_etal2023,https://openalex.org/W2158482893,https://doi.org/10.1111/conl.12003,"Sequestering carbon and restoring renosterveld through fallowing: a practical conservation approach for the Overberg, Cape Floristic Region, South Africa",2012,filtered_out,remove,llm_irrelevant,6.0
maria_etal2023,https://openalex.org/W3160037425,https://doi.org/10.1016/j.iref.2021.05.001,A revisit of capital structure puzzle: Global evidence and analysis,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2795545618,https://doi.org/10.1377/hlthaff.2017.1237,A Balanced Portfolio Model For Improving Health: Concept And Vermont’s Experience,2018,not_captured,,,
maria_etal2023,https://openalex.org/W3117094520,,A Study on Activating Green Finance under the Act on Allocation and Trading of Greenhouse-Gas Emissions Allowances - Focusing on the Capital Market and Financial Investment Business Act -,2012,not_captured,,,
maria_etal2023,https://openalex.org/W3013344817,https://doi.org/10.14414/jebav.v22i3.1895,The Effect of Eco-Efficiency and Quality Management System on Firmâ€™s Performance: Moderating Role of Profitability and Leverage,2020,not_captured,,,
maria_etal2023,https://openalex.org/W3195184423,https://doi.org/10.35772/ghm.2021.01065,"Regional progress towards hepatitis C elimination in the Western Pacific Region, 2015-2020",2021,not_captured,,,
maria_etal2023,https://openalex.org/W2607255447,https://doi.org/10.1186/s12889-017-4216-9,Health system factors influencing management of multidrug-resistant tuberculosis in four European Union countries - learning from country experiences,2017,not_captured,,,
maria_etal2023,https://openalex.org/W3081587111,https://doi.org/10.4324/9780429351044-12,ESG and AI,2020,not_captured,,,
maria_etal2023,https://openalex.org/W3039967891,https://doi.org/10.3390/su12135449,Rethinking the Income Inequality and Financial Development Nexus. A Study of Nine OECD Countries,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2945682035,https://doi.org/10.2307/j.ctvh8r2qk.16,IWRM in Uganda – Progress after Decades of Implementation,2017,not_captured,,,
maria_etal2023,https://openalex.org/W3000527929,https://doi.org/10.1515/ael-2018-0043,Non-Financial Reporting &amp; Corporate Governance: Explaining American Divergence &amp; Its Implications for Disclosure Reform,2020,not_captured,,,
maria_etal2023,https://openalex.org/W3097198660,https://doi.org/10.3390/jrfm13110272,Does Short-Termism Influence the Market Value of Companies? Evidence from EU Countries,2020,not_captured,,,
maria_etal2023,https://openalex.org/W1987871254,https://doi.org/10.1016/j.serrev.2008.09.008,An Empirical Analysis of the Amount of Publication Fees,2008,not_captured,,,
maria_etal2023,https://openalex.org/W2148654377,https://doi.org/10.1007/1-4020-4541-7_13,Farming for Health in The Netherlands,2006,not_captured,,,
maria_etal2023,https://openalex.org/W2946379585,https://doi.org/10.25264/2311-5149-2019-12(40)-81-85,FINANCES TRANSFORMATIVE POSSIBILITIES IN TRANSITION TOWARDS A SUSTAINABLE DEVELOPMENT,2019,not_captured,,,
maria_etal2023,https://openalex.org/W3006464958,https://doi.org/10.1080/14693062.2020.1722606,Decarbonization pathways and energy investment needs for developing Asia in line with ‘well below’ 2°C,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2326729913,https://doi.org/10.14257/ijast.2016.87.01,Feature Selection Using Rough Set for Improving the Performance of the Supervised Learner,2016,filtered_out,remove,citation_isolated_old,9.0
maria_etal2023,https://openalex.org/W3160596852,https://doi.org/10.3390/jrfm14050219,A Systematic and Critical Review on the Research Landscape of Finance in Vietnam from 2008 to 2020,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2972848981,https://doi.org/10.1111/issr.12214,The digital economy and the future of European welfare states,2019,not_captured,,,
maria_etal2023,https://openalex.org/W3095527038,https://doi.org/10.30543/9-3(2020)-14,Constraints Regarding Green Financing Due to Limited Scope of Capital Requirements in Basel Accord. An Evidence from Development Financial Institutions of Pakistan Dealing in Agricultural Finance.,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2980897447,,"TaiwanICDF Deputy Secretary General, Mr. Alex L. J Shyy participates in International Beirut Energy Forum and promotes TaiwanICDF’s green finance cooperation with EBRD",2019,not_captured,,,
maria_etal2023,https://openalex.org/W2980702035,,"TaiwanICDF Deputy Secretary General, Mr. Alex L. J Shyy, shares the TaiwanICDF’s commitment to and cases of green financing at the International Beirut Energy Forum 2019",2019,not_captured,,,
maria_etal2023,https://openalex.org/W2064836963,https://doi.org/10.1016/j.vaccine.2014.12.040,Cost analysis of routine immunisation in Zambia,2015,not_captured,,,
maria_etal2023,https://openalex.org/W1998710965,https://doi.org/10.1016/j.proenv.2012.10.003,Development of the Philippines National Solid Waste Management Strategy 2012-2016,2012,not_captured,,,
maria_etal2023,https://openalex.org/W2086592653,https://doi.org/10.1016/j.vaccine.2013.05.032,Systematic documentation of new vaccine introduction in selected countries of the Latin American Region,2013,not_captured,,,
maria_etal2023,https://openalex.org/W3178346539,https://doi.org/10.1353/cpr.2021.0023,A Community Participatory Approach to Identify Common Evaluation Indicators for Community Health Worker Practice,2021,not_captured,,,
maria_etal2023,https://openalex.org/W3096224361,,Kajian Tentang Inisiasi Praktik Green Banking Pada Bank BUMN,2019,not_captured,,,
maria_etal2023,https://openalex.org/W612219886,https://doi.org/10.1163/ej.9789004163300.i-1081.282,"Institute Of International Finance, Inc",2010,not_captured,,,
maria_etal2023,https://openalex.org/W3123633562,https://doi.org/10.5539/jms.v6n1p76,The Role of Political Divestiture for Sustainable Development,2016,not_captured,,,
maria_etal2023,https://openalex.org/W4230976417,https://doi.org/10.54989/msd-2021-0006,THE NEED FOR A PARADIGM SHIFT IN FINANCE: SUSTAINABLE CORPORATE FINANCE,2021,not_captured,,,
maria_etal2023,https://openalex.org/W4247579849,https://doi.org/10.1080/00987913.2008.10765190,An Empirical Analysis of the Amount of Publication Fees,2008,not_captured,,,
maria_etal2023,https://openalex.org/W1598703049,https://doi.org/10.1596/978-0-8213-9727-5,Secondary Education in Ethiopia : Supporting Growth and Transformation,2012,not_captured,,,
maria_etal2023,https://openalex.org/W2030830656,https://doi.org/10.3763/jsfi.2010.0003,Corporate governance and sustainability: new and old models of thinking,2011,not_captured,,,
maria_etal2023,https://openalex.org/W2911866532,https://doi.org/10.1080/23288604.2019.1583492,Does the Informal Sector in Kenya Have Financial Potential to Sustainably Prepay for Health Care? Implications for Financing Universal Health Coverage in Low-Income Settings,2019,not_captured,,,
maria_etal2023,https://openalex.org/W2285117947,https://doi.org/10.38140/aa.v0i1.1104,Reflections on ART policy and its implementation: rebuilding the ship as we sail?,2006,not_captured,,,
maria_etal2023,https://openalex.org/W3199134406,https://doi.org/10.1108/ijesm-04-2021-0003,Financial development and natural resources nexus in Egypt: the role of clean energy sources and foreign direct investment,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2231613063,https://doi.org/10.1680/jmuen.15.00012,Monitoring sustainability at Rio de Janeiro Federal University,2016,not_captured,,,
maria_etal2023,https://openalex.org/W3193907356,https://doi.org/10.1515/ecfr-2021-0014,Corporate Social Bonds: A Legal Analysis,2021,not_captured,,,
maria_etal2023,https://openalex.org/W3109557256,https://doi.org/10.3390/su122310054,Determinants of Overfunding in Equity Crowdfunding: An Empirical Study in the UK and Spain,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2141235418,https://doi.org/10.1016/j.retrec.2014.09.058,Workshop 6 Report: Delivering sustainable public transport,2014,not_captured,,,
maria_etal2023,https://openalex.org/W2343026297,,Revenue Sources and Economic Growth in Nigeria: An Appraisal,2016,not_captured,,,
maria_etal2023,https://openalex.org/W3117742837,https://doi.org/10.5379/urbani-izziv-en-2020-31-02-004,"Quality of life in neighbourhoods undergoing renewal: Evidence from Mashhad, Iran",2020,not_captured,,,
maria_etal2023,https://openalex.org/W2095572119,https://doi.org/10.14507/epaa.v15n24.2007,Financing Secondary Education in Kenya: Cost Reduction and Financing Options,2007,not_captured,,,
maria_etal2023,https://openalex.org/W1587387086,,Reframing the Problem of Climate Change: From Zero Sum Game to Win-Win Solutions,2012,filtered_out,,,
maria_etal2023,https://openalex.org/W3035522679,https://doi.org/10.1007/978-981-13-0227-5_24,Role of Bank Lending in Financing Green Projects,2019,not_captured,,,
maria_etal2023,https://openalex.org/W3194693702,https://doi.org/10.3912/ojin.vol25no01man04,Nurses at the Table: Action Now! for Nursing Education,2020,not_captured,,,
maria_etal2023,https://openalex.org/W1454760886,https://doi.org/10.1079/9780851990224.0191,Tourism-based revenue generation for conservation.,2007,not_captured,,,
maria_etal2023,https://openalex.org/W4230766789,https://doi.org/10.1007/978-981-10-8710-3_24-1,Role of Bank Lending in Financing Green Projects,2019,not_captured,,,
maria_etal2023,https://openalex.org/W2318960895,,Building capacity for health system strengthening : a strategy that works,2009,not_captured,,,
maria_etal2023,https://openalex.org/W3121432655,https://doi.org/10.4324/9781003014614-1,Role of Fintech to achieve the SDGs from an Islamic perspective,2021,not_captured,,,
maria_etal2023,https://openalex.org/W3139342468,https://doi.org/10.5089/9781513574493.001.a001,Firms’ Environmental Performance and the COVID-19 Crisis,2021,not_captured,,,
maria_etal2023,https://openalex.org/W3133759030,https://doi.org/10.1108/ijbm-06-2020-0345,Islamic banking sustainability: theory and evidence using a novel quadruple bottom line framework,2021,not_captured,,,
maria_etal2023,https://openalex.org/W3010607537,https://doi.org/10.1017/gmh.2020.2,Philanthropy for global mental health 2000–2015,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2898313121,https://doi.org/10.12783/dtssehs/ichae2018/25683,Research and Innovation of Green Digital Finance Model,2018,not_captured,,,
maria_etal2023,https://openalex.org/W3028578199,https://doi.org/10.1007/978-981-13-0227-5_21,Carbon Pricing to Promote Green Energy Projects,2019,not_captured,,,
maria_etal2023,https://openalex.org/W2941951905,https://doi.org/10.1007/978-981-10-8710-3_21-1,Carbon Pricing to Promote Green Energy Projects,2019,not_captured,,,
maria_etal2023,https://openalex.org/W2616926997,https://doi.org/10.1007/978-3-319-46889-1_18,Acute and Chronic Health Challenges in Sub-Saharan Africa: An Unfinished Agenda,2017,not_captured,,,
maria_etal2023,https://openalex.org/W600552038,https://doi.org/10.4324/9780203144510-26,An Australian landscape- based approach: AFOLU mitigation for smallholders,2013,not_captured,,,
maria_etal2023,https://openalex.org/W3159753034,https://doi.org/10.1108/jcom-07-2020-0072,Environmental and sustainability campaigns: a case study of India's Swachh Bharat Abhiyan (2014–2019),2021,not_captured,,,
maria_etal2023,https://openalex.org/W4243392338,https://doi.org/10.12688/wellcomeopenres.14769.1,Malaria elimination transmission and costing in the Asia-Pacific: Developing an investment case,2019,not_captured,,,
maria_etal2023,https://openalex.org/W2885954462,https://doi.org/10.1186/s12889-018-5833-7,Alcohol policies in Malawi: inclusion of WHO “best buy” interventions and use of multi-sectoral action,2018,not_captured,,,
maria_etal2023,https://openalex.org/W1742402994,,"Preventing Impoverishment, Promoting Equity and Protecting Households from Financial Crisis: Universal Insurance through Indtitutional Reform in Mexico",2009,not_captured,,,
maria_etal2023,https://openalex.org/W3017588855,https://doi.org/10.4324/9780203105344-10,Governance and performance: reassessing the pre- crisis situation of European banks,2013,not_captured,,,
maria_etal2023,https://openalex.org/W2916272583,https://doi.org/10.4314/jfas.v10i6s.196,Retracted: Profiling the promotion of green technology in industry through GTFs,2018,not_captured,,,
maria_etal2023,https://openalex.org/W3210206011,,"Scaling up Green Investment and Finance in Azerbaijan: Can Private Investors Finance the Green, Low-Carbon and Energy Efficient Development in Azerbaijan: Overview of Green Finance in Azerbaijan - Background Paper",2020,not_captured,,,
maria_etal2023,https://openalex.org/W2765793709,https://doi.org/10.4236/ojbm.2017.54057,Environmental Performance and Financial Performance of Green Mutual Fund—Evidence from China,2017,not_captured,,,
maria_etal2023,https://openalex.org/W3117184108,https://doi.org/10.1007/978-3-030-71834-3_5,Sustainable Corporate Governance: The Role of the Law,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2587237139,https://doi.org/10.47125/jesam/2016_2/07,"A Ridge-to-Reef Ecosystem-Based Valuation Approach to Biodiversity Conservation in Layawan Watershed, Misamis Occidental, Philippines",2019,not_captured,,,
maria_etal2023,https://openalex.org/W3013062948,https://doi.org/10.1080/15623599.2020.1742627,Low-cost housing demand-supply gap: Government housing planners perspective on possible solutions,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2767560737,https://doi.org/10.22120/jwb.2017.28260,Human-Elephant confilict mitigation methods: A review of effectiveness and sustainability,2017,not_captured,,,
maria_etal2023,https://openalex.org/W2909468694,,SWOT Analysis of Health Reform Plan on Healthcare Sector from the Stakeholder Perspective,2018,not_captured,,,
maria_etal2023,https://openalex.org/W2890535619,,"Shaping our World for a Better Tomorrow: Sustainable Investing, ESG, and Industry Insight",2018,not_captured,,,
maria_etal2023,https://openalex.org/W2811279631,https://doi.org/10.4236/gep.2018.66009,Analysis of the Problems and Countermeasures of China’s Green Credit,2018,not_captured,,,
maria_etal2023,https://openalex.org/W2975522558,https://doi.org/10.1016/j.ecoser.2019.101010,An introduction to biodiversity and ecosystem services finance solutions: Investing in nature toward sustainable development,2019,not_captured,,,
maria_etal2023,https://openalex.org/W2991083141,https://doi.org/10.3390/f10121099,Evaluation of the Operational Environment Factors of Nature Conservation Policy Implementation: Cases of Selected EU and Non-EU Countries,2019,not_captured,,,
maria_etal2023,https://openalex.org/W2997179064,https://doi.org/10.1007/978-3-030-35411-4_6,Penetration of Electric Vehicles into the Greater Bay Area,2020,not_captured,,,
maria_etal2023,https://openalex.org/W1504308317,https://doi.org/10.1007/978-3-319-10311-2_32,10 Years’ Equator Principles: A Critical Appraisal,2015,not_captured,,,
maria_etal2023,https://openalex.org/W2461313311,https://doi.org/10.1007/978-3-319-10311-2_36,The Case for Environmental and Social Risk Management in Investment Banking,2015,not_captured,,,
maria_etal2023,https://openalex.org/W4383995721,,The Impact of Graduate Studies and Science in Brazil: an analysis in the light of the indicators,2020,not_captured,,,
maria_etal2023,https://openalex.org/W3061115963,https://doi.org/10.1007/s12027-020-00619-5,Climate change and financial sustainability: a regulator’s perspective,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2065533218,https://doi.org/10.1260/095830508786939910,Facts or Opinions? Climate Politics and Anti-Carbon Policy Carbon Fuels and Carbon Finance IPCC Critique and Science Debates the New Malthusians Green Technology and Biofuels Nuclear Progress,2008,filtered_out,remove,citation_isolated_old,0.0
maria_etal2023,https://openalex.org/W1482751968,https://doi.org/10.1080/20430795.2012.715576,Developing a self-sustaining protected area system: a feasibility study of national tourism fee and green infrastructure in the Solomon Islands,2012,not_captured,,,
maria_etal2023,https://openalex.org/W2615928270,,Joint MDB Report on Adaptation Finance 2011,2012,filtered_out,,,
maria_etal2023,https://openalex.org/W3203191674,https://doi.org/10.1016/j.landusepol.2021.105765,Financing smallholder tree planting: Tree collateral &amp; Thai ‘Tree Banks’ - Collateral 2.0?,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2990246619,https://doi.org/10.1186/s12913-019-4707-8,What is the long term impact of voucher scheme on primary care? Findings from a repeated cross sectional study using propensity score matching,2019,not_captured,,,
maria_etal2023,https://openalex.org/W2050206103,https://doi.org/10.1080/08920753.2012.709465,Marine Protected Area Management Effectiveness: Progress and Lessons in the Philippines,2012,not_captured,,,
maria_etal2023,https://openalex.org/W3017001419,https://doi.org/10.21427/v3jj-zg88,"Opportunities and Challenges of Religious Tourism Development in Uganda: Policy, Planning and Institutional Perspectives",2020,not_captured,,,
maria_etal2023,https://openalex.org/W4231768211,https://doi.org/10.1787/tour-2018-7-en,Towards investment and financing for sustainable tourism,2018,not_captured,,,
maria_etal2023,https://openalex.org/W38085471,https://doi.org/10.4229/eupvsec20142014-3co.6.3,Fabrication of Large Area Ultra-Thin Silicon Solar Cells,2014,not_captured,,,
maria_etal2023,https://openalex.org/W3212287491,https://doi.org/10.12688/wellcomeopenres.14771.1,Malaria elimination transmission and costing in the Asia-Pacific: a multi-species dynamic transmission model,2019,not_captured,,,
maria_etal2023,https://openalex.org/W4230354707,https://doi.org/10.35774/jee2021.03.456,OPERATION OF THE TRANSPORT AND LOGISTICS SYSTEM OF «PODILLIA» ECONOMIC AND GEOGRAPHICAL REGION IN THE CONTEXT OF GREEN ECONOMICS,2021,not_captured,,,
maria_etal2023,https://openalex.org/W4414250364,https://doi.org/10.54660/ijmfd.2020.1.2.01-18,Advancing Data Culture in West Africa: A Community-Oriented Framework for Mentorship and Job Creation,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2090635379,https://doi.org/10.1109/mnet.2014.6863124,Networking for big data [Guest Editorial],2014,filtered_out,remove,citation_isolated_old,4.0
maria_etal2023,https://openalex.org/W3163438801,https://doi.org/10.13135/2280-8035/5601,"L’innovazione come motore per lo sviluppo della finanza verde in Cina: politiche della Banca centrale, fintech e progetti pilota locali - Innovation as a Driver for the Development of Green Finance in China",2021,not_captured,,,
maria_etal2023,https://openalex.org/W3008963179,,Investor Duties and ESG Integration in China,2018,not_captured,,,
maria_etal2023,https://openalex.org/W2798150192,https://doi.org/10.1111/resp.13308,Implementing the End TB Strategy in the Western Pacific Region: Translating vision into reality,2018,not_captured,,,
maria_etal2023,https://openalex.org/W2995882286,https://doi.org/10.1080/10220461.2019.1694064,Interaction between the G20 agenda and members’ national-level policy: A theoretical model for increasing G20 effectiveness,2019,not_captured,,,
maria_etal2023,https://openalex.org/W3095376170,https://doi.org/10.1007/978-3-030-55613-6_1,Sustainable Investing at a Turning Point,2020,not_captured,,,
maria_etal2023,https://openalex.org/W3137608279,https://doi.org/10.9745/ghsp-d-20-00379,Evaluating Vertical Malaria Community Health Worker Programs as Malaria Declines: Learning From Program Evaluations in Honduras and Lao PDR,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2808602212,https://doi.org/10.1016/j.ecoser.2021.101248,Impact investment in marine conservation,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2621793153,,Sustainable banking network,2016,not_captured,,,
maria_etal2023,https://openalex.org/W3121249742,,Strengthening agricultural research in Africa,2004,not_captured,,,
maria_etal2023,https://openalex.org/W2965656201,https://doi.org/10.1007/978-3-030-16522-2_3,Sustainable Development Versus Green Banking: Where Is the Link?,2019,not_captured,,,
maria_etal2023,https://openalex.org/W1978983936,https://doi.org/10.11130/jei.2014.29.3.407,Revenue-Generating Schemes for International Unions,2014,not_captured,,,
maria_etal2023,https://openalex.org/W1554726093,https://doi.org/10.1111/j.1468-2397.2011.00786.x,Social policy and poverty: an introduction<sup>1</sup>,2011,not_captured,,,
maria_etal2023,https://openalex.org/W2624986088,,Costs and financing of immunization programs: findings of four case studies.,2000,not_captured,,,
maria_etal2023,https://openalex.org/W2121269001,https://doi.org/10.1136/bmjopen-2012-002224,Access to medicines in Latin America and the Caribbean (LAC): a scoping study,2013,not_captured,,,
maria_etal2023,https://openalex.org/W2520032359,https://doi.org/10.1108/imefm-11-2015-0141,Rental index rate as an alternative to interest rate in Musharakah Mutanaqisah home financing,2016,not_captured,,,
maria_etal2023,https://openalex.org/W3128610112,https://doi.org/10.3390/su13041734,Do Cross-Listed Firms Have a Better Governance Structure and Lower Agency Costs? Evidence from Chinese Firms,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2550896755,,"Integrating Ecosystem Services into Spatial Planning in Sumatra, Indonesia",2010,not_captured,,,
maria_etal2023,https://openalex.org/W1844603596,https://doi.org/10.5539/jgg.v7n3p35,Geotourism in Idaoutananes Moroccan Western High Atlas: State of valuation and opportunity of improvement,2015,not_captured,,,
maria_etal2023,https://openalex.org/W2900801515,https://doi.org/10.2458/v25i1.22762,The tangled politics of conservation and resource extraction in Mozambique's green economy,2018,not_captured,,,
maria_etal2023,https://openalex.org/W3109284641,https://doi.org/10.29039/2409-6024-2020-8-3-36-40,Green bonds as a new financial instrument,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2046406970,https://doi.org/10.1016/j.ocecoaman.2009.04.003,Creative financing solution for water supply and sanitation in the Philippines,2009,not_captured,,,
maria_etal2023,https://openalex.org/W2920610830,https://doi.org/10.1504/ijpee.2019.098176,"Sustainable development and green education in mainland China, Taiwan and Hong Kong",2019,not_captured,,,
maria_etal2023,https://openalex.org/W2899073303,https://doi.org/10.1007/978-3-319-93336-8_106,Green Bonds: A Catalyst for Sustainable Development in Nigeria,2019,not_captured,,,
maria_etal2023,https://openalex.org/W2126476364,https://doi.org/10.22004/ag.econ.183449,Determinants of Agro-Dealers’ Participation in the Loan Market in Nigeria,2014,not_captured,,,
maria_etal2023,https://openalex.org/W2478402647,https://doi.org/10.1186/s12913-016-1455-x,"Policy dialogues – the “bolts and joints” of policy-making: experiences from Cabo Verde, Chad and Mali",2016,not_captured,,,
maria_etal2023,https://openalex.org/W2772283303,https://doi.org/10.18848/1835-7156/cgp/v10i01/1-21,A Corruption Risk Assessment for Reducing Emissions from Deforestation and Forest Degradation in Nigeria,2017,filtered_out,remove,citation_isolated_old,7.0
maria_etal2023,https://openalex.org/W2340942627,https://doi.org/10.5958/0973-9343.2016.00002.8,Impact of Green Banking Initiatives Adopted by Foreign Banks on Profitability,2016,not_captured,,,
maria_etal2023,https://openalex.org/W3043500500,https://doi.org/10.1016/j.jvacx.2020.100069,Reporting gaps in immunization costing studies: Recommendations for improving the practice,2020,not_captured,,,
maria_etal2023,https://openalex.org/W3136756979,https://doi.org/10.9745/ghsp-d-20-00404,"Community Health Worker Program Sustainability in Africa: Evidence From Costing, Financing, and Geospatial Analyses in Mali",2021,not_captured,,,
