line_id,technology_group,priority_tier,ordinal,project_name,system,estimated_start,capacity_value,capacity_unit,estimated_investment_usd_mn,natural_retirement_year,estimated_retirement_year,ruptl
idn-jetp-progress-report-2025-hydro-166,hydro,priority,166,Hydro Sulbagsel (Kuota) Tersebar Tambahan II,Sulawesi Barat,2032,600,MW,,,,
idn-jetp-progress-report-2025-hydro-167,hydro,priority,167,Hydro Wai Tala,Maluku,2032,,MW,,,,
idn-jetp-progress-report-2025-hydro-168,hydro,priority,168,Mini/Microhydro Amai,"Papua, Papua Pegunungan, Papua",2032,1.08,MW,,,,
idn-jetp-progress-report-2025-hydro-169,hydro,priority,169,Hydro Tanjung Sakti,Sumatera Selatan,2033,94,MW,,,,
idn-jetp-progress-report-2025-hydro-170,hydro,priority,170,Hydro Khatulistiwa (Kuota) Tersebar,Kalimantan Barat,2033,100,MW,,,,
idn-jetp-progress-report-2025-hydro-171,hydro,priority,171,Hydro Sulbagsel (Kuota) Tersebar Tambahan II,Sulawesi Barat,2033,400,MW,,,,
idn-jetp-progress-report-2025-hydro-172,hydro,priority,172,Mini/Microhydro Waigo,"Papua Barat, Papua Barat Daya",2033,1.3,MW,,,,
idn-jetp-progress-report-2025-hydro-173,hydro,priority,173,Hydro Sumbagut (Kuota) Tersebar 1),Sumatera Utara,2034,100,MW,,,,
idn-jetp-progress-report-2025-hydro-174,hydro,priority,174,Hydro Khatulistiwa (Kuota) Tersebar,Kalimantan Barat,2034,100,MW,,,,
idn-jetp-progress-report-2025-hydro-175,hydro,priority,175,Hydro Sulbagsel (Kuota) Tersebar Tambahan II,Sulawesi Selatan,-,400,MW,,,,
idn-jetp-progress-report-2025-hydro-176,hydro,priority,176,Hydro Peusangan 1–2,Aceh,2025 2025,,MW,,,,
idn-jetp-progress-report-2025-hydro-177,hydro,priority,177,Hydro Asahan III (FTP2),Sumatera Utara,2025 2025,,MW,,,,
idn-jetp-progress-report-2025-hydro-178,hydro,priority,178,Mini/Microhydro Sumatera (Kuota) Tersebar Sumbagut1),Sumatera Utara,2028 2028,,MW,,,,
idn-jetp-progress-report-2025-hydro-179,hydro,top_priority,179,Hydro Sumatera (kuota tersebar)¹),Aceh,2030 2031,,MW,,,,
idn-jetp-progress-report-2025-hydro-180,hydro,priority,180,Mini/Microhydro Sumatera (Kuota) Tersebar Sumbagteng 1),Sumatera Barat,2030 2031,,MW,,,,
idn-jetp-progress-report-2025-hydro-181,hydro,priority,181,Hydro Sumbagut (kuota ISJ) tersebar¹),Aceh,2031 2032 2033,,MW,,,,
idn-jetp-progress-report-2025-hydro-182,hydro,priority,182,Hydro Sumbagut (Kuota) Tersebar¹),Aceh,2031 2031 2031,,MW,,,,
idn-jetp-progress-report-2025-hydro-183,hydro,priority,183,Hydro Muara Juloi,Kalimantan Tengah,2032/2033,,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-1,other_dispatchable,priority,1,BESS Jawa Timur (Kuota) IV D,Jawa Timur,2025,50,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-2,other_dispatchable,priority,2,BESS Sumatera BESS-1#1,Aceh,2026,50,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-3,other_dispatchable,priority,3,BESS Isolated Jateng,Jawa Tengah,2026,3,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-4,other_dispatchable,priority,4,BESS Bali (Kuota) Tersebar III,Bali,2026,50,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-5,other_dispatchable,priority,5,BESS Isolated Bali,Bali,2026,7.5,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-6,other_dispatchable,priority,6,BESS Sumatera BESS-1 #2,Lampung,2027,50,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-7,other_dispatchable,priority,7,BESS Isolated Banten,Banten,2027,0.2,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-8,other_dispatchable,priority,8,BESS Jawa Timur (Kuota) I,Jawa Timur,2027,50,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-9,other_dispatchable,priority,9,BESS Isolated Jatim,Jawa Timur,2027,1.5,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-10,other_dispatchable,priority,10,BESS Sumatera BESS-1 #3,Sumatera Utara,2028,50,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-11,other_dispatchable,priority,11,BESS Sumatera BESS-1 #4,Sumatera Selatan,2028,50,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-12,other_dispatchable,priority,12,PS Upper Cisokan Pump Storage (FTP2),Jawa Barat,2028,260,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-13,other_dispatchable,priority,13,PS Upper Cisokan Pump Storage (FTP2),Jawa Barat,2028,260,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-14,other_dispatchable,priority,14,PS Upper Cisokan Pump Storage (FTP2),Jawa Barat,2028,260,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-15,other_dispatchable,priority,15,PS Upper Cisokan Pump Storage (FTP2),Jawa Barat,2028,260,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-16,other_dispatchable,priority,16,Ocean Current Sumbawa - Bima (Kuota) Tersebar,Nusa Tenggara Barat,2028,10,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-17,other_dispatchable,priority,17,Ocean Current Lombok (Kuota) Tersebar,Nusa Tenggara Barat,2028,10,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-18,other_dispatchable,priority,18,Ocean Current Flores (Kuota) Tersebar,Nusa Tenggara Timur,2028,10,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-19,other_dispatchable,priority,19,Ocean Current Flores (Kuota) Tersebar,Nusa Tenggara Timur,2028,10,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-20,other_dispatchable,priority,20,BESS Sumatera BESS-2,Sumatera Utara,2029,200,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-21,other_dispatchable,priority,21,BESS PLTS BESS Sumatera 1,Lampung,2029,150,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-22,other_dispatchable,priority,22,Ocean Current Flores (Kuota) Tersebar,Nusa Tenggara Timur,2029,16,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-23,other_dispatchable,priority,23,BESS Sumatera BESS-3,Kepulauan Riau,2030,100,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-24,other_dispatchable,priority,24,BESS Sumatera BESS-3,Lampung,2030,100,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-25,other_dispatchable,priority,25,BESS PLTS BESS Sumatera 3,Lampung,2030,75,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-26,other_dispatchable,priority,26,BESS Isolated Jateng,Jawa Tengah,2030,1,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-27,other_dispatchable,priority,27,PS Jawa-Bali (Kuota) Tersebar,Jawa Barat,2031,190,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-28,other_dispatchable,priority,28,PS Jawa-Bali (Kuota) Tersebar,Jawa Barat,2031,190,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-29,other_dispatchable,priority,29,PS Jawa-Bali (Kuota) Tersebar,Jawa Barat,2031,190,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-30,other_dispatchable,priority,30,PS Jawa-Bali (Kuota) Tersebar,Jawa Barat,2031,190,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-31,other_dispatchable,priority,31,BESS MT Hybrid Kalselteng 4,Kalimantan Tengah,2032,25,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-32,other_dispatchable,priority,32,PS Matenggeng PS,Jawa Tengah,2032,235.8,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-33,other_dispatchable,priority,33,PS Matenggeng PS,Jawa Tengah,2032,235.8,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-34,other_dispatchable,priority,34,PS Matenggeng PS,Jawa Tengah,2032,235.8,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-35,other_dispatchable,priority,35,PS Matenggeng PS,Jawa Tengah,2032,235.8,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-36,other_dispatchable,priority,36,BESS PLTS BESS Sumatera 2,Aceh,2033,200,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-37,other_dispatchable,priority,37,PS Grindulu,Jawa Timur,2033,250,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-38,other_dispatchable,priority,38,PS Grindulu,Jawa Timur,2033,250,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-39,other_dispatchable,priority,39,PS Grindulu,Jawa Timur,2033,250,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-40,other_dispatchable,priority,40,PS Grindulu,Jawa Timur,2033,250,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-41,other_dispatchable,priority,41,BESS Jawa-Bali (Kuota) Tersebar IV A,Banten,2034,250,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-42,other_dispatchable,priority,42,BESS BESS Smoothing Tersebar,Jawa Barat,2034,150,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-43,other_dispatchable,priority,43,BESS Jawa-Bali (Kuota) Tersebar IV B,Jawa Barat,2034,250,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-44,other_dispatchable,priority,44,BESS Jawa-Bali (Kuota) Tersebar IV C,Jawa Tengah,2034,250,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-45,other_dispatchable,priority,45,BESS Jawa-Bali (Kuota) TersebaR IV D,Jawa Timur,2034,250,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-46,other_dispatchable,priority,46,BESS Kalbar-1 (PLTS+BESS),Kalimantan Barat,-,50,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-47,other_dispatchable,priority,47,BESS Kalbar-1 (PLTS+BESS),Kalimantan Barat,-,25,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-48,other_dispatchable,priority,48,BESS Kalbar-2 (PLTS+BESS),Kalimantan Barat,-,50,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-49,other_dispatchable,priority,49,BESS Kalbar-2 (PLTS+BESS),Kalimantan Barat,-,100,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-50,other_dispatchable,priority,50,BESS Kalseltengtimra - 5 (PLTS+BESS),Kalimantan Tengah,-,100,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-51,other_dispatchable,priority,51,BESS Kalseltengtimra-3 (PLTS+BESS),Kalimantan Utara,-,150,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-52,other_dispatchable,priority,52,BESS BESS Smoothing Tersebar,Banten,-,100,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-53,other_dispatchable,priority,53,BESS BESS Smoothing Tersebar,Banten,-,100,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-54,other_dispatchable,priority,54,BESS Jawa-Bali (Kuota) Tersebar III A,Banten,-,300,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-55,other_dispatchable,priority,55,BESS BESS Smoothing Tersebar,Jawa Barat,-,100,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-56,other_dispatchable,priority,56,BESS BESS Jawa Bali (Kuota) Tersebar II,Jawa Barat,-,200,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-57,other_dispatchable,priority,57,BESS BESS Jawa Bali (Kuota) Tersebar III B,Jawa Barat,-,100,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-58,other_dispatchable,priority,58,BESS BESS Smoothing Tersebar,Jawa Barat,-,150,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-59,other_dispatchable,priority,59,BESS BESS Smoothing Tersebar,Jawa Barat,-,100,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-60,other_dispatchable,priority,60,BESS BESS Smoothing Tersebar,Jawa Tengah,-,250,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-61,other_dispatchable,priority,61,BESS BESS Jawa-Bali (Kuota) Tersebar I,Jawa Tengah,-,200,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-62,other_dispatchable,priority,62,BESS BESS Jawa-Bali (Kuota) Tersebar III C,Jawa Tengah,-,100,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-63,other_dispatchable,priority,63,BESS (Smoothing) BESS Smoothing Tersebar,Jawa Timur,-,250,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-64,other_dispatchable,priority,64,BESS (Smoothing) BESS Smoothing Tersebar,Jawa Timur,-,400,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-65,other_dispatchable,priority,65,BESS BESS Jawa-Bali (Kuota) Tersebar III D,Jawa Timur,-,300,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-66,other_dispatchable,priority,66,BESS Bali (Kuota) Tersebar VII,Bali,-,100,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-67,other_dispatchable,priority,67,BESS Bali (Kuota) Tersebar VIII,Bali,-,50,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-68,other_dispatchable,priority,68,BESS Bali (Kuota) IX,Bali,-,100,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-69,other_dispatchable,priority,69,BESS Sumatera Hybrid 1),Sumatera Selatan,2032 2033,,MW,,,,
idn-jetp-progress-report-2025-other-dispatchable-70,other_dispatchable,priority,70,Pump Storage Sumatera Pump Storage -1,Sumatera Utara,2033 2033,,MW,,,,
idn-jetp-progress-report-2025-solar-1,solar,top_priority,1,Solar Tobelo,Maluku Utara,2022,10,MW,,,,
idn-jetp-progress-report-2025-solar-2,solar,top_priority,2,Solar Pulau Panjang / Dedieselisasi Tahap 1,Banten,2023,0.6,MW,,,,
idn-jetp-progress-report-2025-solar-3,solar,top_priority,3,Solar Tahap 1,Jawa Timur,2023,1.4,MW,,,,
idn-jetp-progress-report-2025-solar-4,solar,top_priority,4,Solar Dedieselisasi Tahap 1,Kalimantan Timur,2023,0.8,MW,,,,
idn-jetp-progress-report-2025-solar-5,solar,top_priority,5,Solar Dedieselisasi Tahap 1,Maluku Utara,2023,8.6,MW,,,,
idn-jetp-progress-report-2025-solar-6,solar,top_priority,6,Solar Dedieselisasi Tahap 1,Sulawesi Tengah,2023,21.6,MW,,,,
idn-jetp-progress-report-2025-solar-7,solar,top_priority,7,Solar Dedieselisasi Tahap 1,Sulawesi Tenggara,2023,8.7,MW,,,,
idn-jetp-progress-report-2025-solar-8,solar,top_priority,8,Solar Dedieselisasi Tahap 1,Sulawesi Utara,2023,29,MW,,,,
idn-jetp-progress-report-2025-solar-9,solar,top_priority,9,Solar Tersebar,Bangka Belitung,2023,5,MW,,,,
idn-jetp-progress-report-2025-solar-10,solar,top_priority,10,Solar Morotai 3,Maluku Utara,2023,10,MW,,,,
idn-jetp-progress-report-2025-solar-11,solar,top_priority,11,Solar Jawa-Bali (Kuota) Tersebar,Banten,2024,50,MW,,,,
idn-jetp-progress-report-2025-solar-12,solar,top_priority,12,Solar Jawa-Bali (Kuota) Tersebar (PLTS Indramayu),Jawa Barat,2024,100,MW,,,,
idn-jetp-progress-report-2025-solar-13,solar,top_priority,13,Solar Jawa-Bali (Kuota) Tersebar (Kedung ombo),Jawa Tengah,2024,50,MW,,,,
idn-jetp-progress-report-2025-solar-14,solar,top_priority,14,Solar Jawa-Bali (Kuota) Tersebar (Kedung ombo),Jawa Tengah,2024,50,MW,,,,
idn-jetp-progress-report-2025-solar-15,solar,priority,15,Solar PLTS Belinyu (BUMD),Bangka Belitung,2025,1,MW,,,,
idn-jetp-progress-report-2025-solar-16,solar,priority,16,Solar Pembangkit EBT LISDES,Bangka Belitung,2025,0.05,MW,,,,
idn-jetp-progress-report-2025-solar-17,solar,priority,17,Solar Pembangkit EBT LISDES,Sumatera Barat,2025,0.08,MW,,,,
idn-jetp-progress-report-2025-solar-18,solar,priority,18,Solar LISDES Kalbar,Kalimantan Barat,2025,1.9,MW,,,,
idn-jetp-progress-report-2025-solar-19,solar,priority,19,Solar+BESS Namlea,Maluku,2025,5,MW,,,,
idn-jetp-progress-report-2025-solar-20,solar,priority,20,Solar LISDES Kaltara,Kalimantan Utara,2025,2,MW,,,,
idn-jetp-progress-report-2025-solar-21,solar,priority,21,Solar Saguling,Jawa Barat,2025,60,MW,,,,
idn-jetp-progress-report-2025-solar-22,solar,top_priority,22,"Solar Jawa-Bali (Kuota) Tersebar (Jatigede 100 MW,)",Jawa Barat,2025,100,MW,,,,
idn-jetp-progress-report-2025-solar-23,solar,priority,23,Solar Jawa Barat (Kuota) IV,Jawa Barat,2025,100,MW,,,,
idn-jetp-progress-report-2025-solar-24,solar,priority,24,Solar Jawa Tengah (Kuota) II,Jawa Tengah,2025,100,MW,,,,
idn-jetp-progress-report-2025-solar-25,solar,priority,25,Solar Jawa Tengah (Kuota) IV,Jawa Tengah,2025,100,MW,,,,
idn-jetp-progress-report-2025-solar-26,solar,priority,26,Solar LISDES,Jawa Tengah,2025,1.2,MW,,,,
idn-jetp-progress-report-2025-solar-27,solar,top_priority,27,Solar Jawa-Bali (Kuota) Tersebar (Gajah Mungkur),Jawa Tengah,2025,100,MW,,,,
idn-jetp-progress-report-2025-solar-28,solar,top_priority,28,Solar Jawa-Bali (Kuota) Tersebar (PLTS Pasuruan),Jawa TImur,2025,100,MW,,,,
idn-jetp-progress-report-2025-solar-29,solar,priority,29,Solar Karangkates,Jawa Timur,2025,100,MW,,,,
idn-jetp-progress-report-2025-solar-30,solar,top_priority,30,Solar Jawa-Bali (Kuota) Tersebar (PLTS Banyuwangi 100 MW),Jawa Timur,2025,100,MW,,,,
idn-jetp-progress-report-2025-solar-31,solar,priority,31,Solar Jawa Timur (Kuota) IV D,Jawa Timur,2025,50,MW,,,,
idn-jetp-progress-report-2025-solar-32,solar,priority,32,Solar+BESS LISDES,Maluku,2025,7.71,MW,,,,
idn-jetp-progress-report-2025-solar-33,solar,priority,33,Solar+BESS LISDES,"Papua, Papua Pegunungan, Papua Tengah, Papua Selatan",2025,0.213,MW,,,,
idn-jetp-progress-report-2025-solar-34,solar,priority,34,Solar+BESS LISDES,"Papua, Papua Pegunungan, Papua Tengah, Papua Selatan",2025,0.25,MW,,,,
idn-jetp-progress-report-2025-solar-35,solar,priority,35,Solar Jawa Timur (Kuota) II B,Jawa Timur,2025,50,MW,,,,
idn-jetp-progress-report-2025-solar-36,solar,priority,36,Solar Jawa Timur (Kuota) II A,Jawa Timur,2025,50,MW,,,,
idn-jetp-progress-report-2025-solar-37,solar,priority,37,Solar LISDES,Jawa Timur,2025,1.2,MW,,,,
idn-jetp-progress-report-2025-solar-38,solar,priority,38,Solar LISDES,Jawa Timur,2025,4,MW,,,,
idn-jetp-progress-report-2025-solar-39,solar,priority,39,Solar Bali Timur,Bali,2025,25,MW,,,,
idn-jetp-progress-report-2025-solar-40,solar,priority,40,Solar Bali Barat,Bali,2025,25,MW,,,,
idn-jetp-progress-report-2025-solar-41,solar,priority,41,Solar+BESS LISDES Papua Pegunungan,"Papua, Papua Pegunungan, Papua Tengah, Papua Selatan",2025,1.494,MW,,,,
idn-jetp-progress-report-2025-solar-42,solar,priority,42,Solar+BESS LISDES Papua Tengah,"Papua, Papua Pegunungan, Papua Tengah, Papua Selatan",2025,0.936,MW,,,,
idn-jetp-progress-report-2025-solar-43,solar,priority,43,Solar+BESS LISDES Papua Selatan,"Papua, Papua Pegunungan, Papua Tengah, Papua Selatan",2025,4.16,MW,,,,
idn-jetp-progress-report-2025-solar-44,solar,priority,44,Solar+BESS LISDES Papua Barat,"Papua Barat, Papua Barat Daya",2025,1.008,MW,,,,
idn-jetp-progress-report-2025-solar-45,solar,priority,45,Solar+BESS LISDES Papua Barat Daya,"Papua Barat, Papua Barat Daya",2025,0.71,MW,,,,
idn-jetp-progress-report-2025-solar-46,solar,priority,46,Solar+BESS LISDES,Nusa Tenggara Timur,2025,3.5,MW,,,,
idn-jetp-progress-report-2025-solar-47,solar,priority,47,Solar+BESS Sumba (Kuota) Tersebar,Nusa Tenggara Timur,2025,1.6,MW,,,,
idn-jetp-progress-report-2025-solar-48,solar,top_priority,48,Solar Dedieselisasi Tahap 1,Riau,2025,3.1,MW,,,,
idn-jetp-progress-report-2025-solar-49,solar,top_priority,49,Solar Dedieselisasi Tahap 1,Riau,2025,3.1,MW,,,,
idn-jetp-progress-report-2025-solar-50,solar,top_priority,50,Solar Dedieselisasi Tahap 1,Kepulauan Riau,2025,15.6,MW,,,,
idn-jetp-progress-report-2025-solar-51,solar,priority,51,Solar Sinabang (Kuota) Tersebar,Aceh,2026,2,MW,,,,
idn-jetp-progress-report-2025-solar-52,solar,priority,52,Solar Belitung (Kuota Tersebar),Bangka Belitung,2026,5,MW,,,,
idn-jetp-progress-report-2025-solar-53,solar,priority,53,Solar LISDES Kalsel,Kalimantan Selatan,2026,4.9,MW,,,,
idn-jetp-progress-report-2025-solar-54,solar,priority,54,Solar LISDES Kalteng,Kalimantan Tengah,2026,0.6,MW,,,,
idn-jetp-progress-report-2025-solar-55,solar,priority,55,Solar LISDES Kaltara,Kalimantan Utara,2026,1.5,MW,,,,
idn-jetp-progress-report-2025-solar-56,solar,priority,56,Solar Banten (Kuota) II,Banten,2026,50,MW,,,,
idn-jetp-progress-report-2025-solar-57,solar,priority,57,Solar Isolated Jateng,Jawa Tengah,2026,7.2,MW,,,,
idn-jetp-progress-report-2025-solar-58,solar,priority,58,Solar Isolated Jatim,Jawa Timur,2026,0.8,MW,,,,
idn-jetp-progress-report-2025-solar-59,solar,priority,59,Solar Bali (Kuota) III,Bali,2026,50,MW,,,,
idn-jetp-progress-report-2025-solar-60,solar,priority,60,Solar Isolated Bali,Bali,2026,4.5,MW,,,,
idn-jetp-progress-report-2025-solar-61,solar,priority,61,Solar LISDES,Sulawesi Barat,2026,0.28,MW,,,,
idn-jetp-progress-report-2025-solar-62,solar,priority,62,Solar+BESS Bula,Maluku,2026,3,MW,,,,
idn-jetp-progress-report-2025-solar-63,solar,priority,63,Solar+BESS LISDES,Maluku,2026,1.35,MW,,,,
idn-jetp-progress-report-2025-solar-64,solar,priority,64,Solar+BESS LISDES,"Papua, Papua Pegunungan, Papua Tengah, Papua Selatan",2026,0.705,MW,,,,
idn-jetp-progress-report-2025-solar-65,solar,priority,65,Solar+BESS LISDES Papua Pegunungan,"Papua, Papua Pegunungan, Papua Tengah, Papua Selatan",2026,0.43,MW,,,,
idn-jetp-progress-report-2025-solar-66,solar,priority,66,Solar+BESS LISDES Papua Tengah,"Papua, Papua Pegunungan, Papua Tengah, Papua Selatan",2026,0.402,MW,,,,
idn-jetp-progress-report-2025-solar-67,solar,priority,67,Solar+BESS LISDES Papua Selatan,"Papua, Papua Pegunungan, Papua Tengah, Papua Selatan",2026,1.076,MW,,,,
idn-jetp-progress-report-2025-solar-68,solar,priority,68,Solar+BESS LISDES Papua Barat,"Papua Barat, Papua Barat Daya",2026,0.562,MW,,,,
idn-jetp-progress-report-2025-solar-69,solar,priority,69,Solar+BESS LISDES Papua Barat Daya,"Papua Barat, Papua Barat Daya",2026,0.318,MW,,,,
idn-jetp-progress-report-2025-solar-70,solar,priority,70,Solar+BESS Manokwari (Eks APBN),"Papua Barat, Papua Barat Daya",2026,1,MW,,,,
idn-jetp-progress-report-2025-solar-71,solar,priority,71,Solar+BESS Sumbawa-Bima (Kuota) Tersebar,Nusa Tenggara Barat,2026,10,MW,,,,
idn-jetp-progress-report-2025-solar-72,solar,priority,72,Solar+BESS LISDES,Nusa Tenggara Timur,2026,2.92,MW,,,,
idn-jetp-progress-report-2025-solar-73,solar,priority,73,Solar+BESS Alor (Kalabahi),Nusa Tenggara Timur,2026,1.2,MW,,,,
idn-jetp-progress-report-2025-solar-74,solar,priority,74,Solar+BESS Betun,Nusa Tenggara Timur,2026,0.6,MW,,,,
idn-jetp-progress-report-2025-solar-75,solar,priority,75,Solar+BESS Lembata,Nusa Tenggara Timur,2026,3,MW,,,,
idn-jetp-progress-report-2025-solar-76,solar,priority,76,Solar+BESS Flores (Labuhan Bajo dan lokasi lain),Nusa Tenggara Timur,2026,10,MW,,,,
idn-jetp-progress-report-2025-solar-77,solar,priority,77,Solar+BESS Rote,Nusa Tenggara Timur,2026,1.2,MW,,,,
idn-jetp-progress-report-2025-solar-78,solar,priority,78,Solar+BESS Rote,Nusa Tenggara Timur,2026,2,MW,,,,
idn-jetp-progress-report-2025-solar-79,solar,priority,79,Solar+BESS Lembata,Nusa Tenggara Timur,2026,3,MW,,,,
idn-jetp-progress-report-2025-solar-80,solar,priority,80,Solar+BESS Sumba,Nusa Tenggara Timur,2026,5,MW,,,,
idn-jetp-progress-report-2025-solar-81,solar,priority,81,Solar+BESS Sumba,Nusa Tenggara Timur,2026,5,MW,,,,
idn-jetp-progress-report-2025-solar-82,solar,priority,82,Solar+BESS Sumba,Nusa Tenggara Timur,2026,5,MW,,,,
idn-jetp-progress-report-2025-solar-83,solar,priority,83,Solar+BESS Sumba,Nusa Tenggara Timur,2026,5,MW,,,,
idn-jetp-progress-report-2025-solar-84,solar,priority,84,Solar+BESS Sumba,Nusa Tenggara Timur,2026,5,MW,,,,
idn-jetp-progress-report-2025-solar-85,solar,priority,85,Solar Sabang,Aceh,2027,0.3,MW,,,,
idn-jetp-progress-report-2025-solar-86,solar,top_priority,86,Solar Dedieselisasi,Aceh,2027,1.5,MW,,,,
idn-jetp-progress-report-2025-solar-87,solar,top_priority,87,Solar Dedieselisasi,Sumatera Utara,2027,1.8,MW,,,,
idn-jetp-progress-report-2025-solar-88,solar,priority,88,Solar Bangka (Kuota Tersebar)*,Bangka Belitung,2027,10,MW,,,,
idn-jetp-progress-report-2025-solar-89,solar,top_priority,89,Solar Dedieselisasi,Bangka Belitung,2027,2.4,MW,,,,
idn-jetp-progress-report-2025-solar-90,solar,top_priority,90,Solar Dedieselisasi,Sumatera Barat,2027,,MW,,,,
idn-jetp-progress-report-2025-solar-91,solar,priority,91,Solar Pembangkit LISDES,Sumatera Selatan,2027,4.9,MW,,,,
idn-jetp-progress-report-2025-solar-92,solar,top_priority,92,Solar Dedieselisasi,Bengkulu,2027,0.5,MW,,,,
idn-jetp-progress-report-2025-solar-93,solar,top_priority,93,Solar Dedieselisasi,Lampung,2027,0.6,MW,,,,
idn-jetp-progress-report-2025-solar-94,solar,top_priority,94,Solar Dedieselisasi,Kalimantan Barat,2027,21.6,MW,,,,
idn-jetp-progress-report-2025-solar-95,solar,priority,95,Solar LISDES Kalbar,Kalimantan Barat,2027,15.1,MW,,,,
idn-jetp-progress-report-2025-solar-96,solar,priority,96,Solar LISDES Kalsel,Kalimantan Selatan,2027,0.6,MW,,,,
idn-jetp-progress-report-2025-solar-97,solar,priority,97,Solar LISDES Kalteng,Kalimantan Tengah,2027,13.8,MW,,,,
idn-jetp-progress-report-2025-solar-98,solar,top_priority,98,Solar Dedieselisasi,Kalimantan Tengah,2027,0.8,MW,,,,
idn-jetp-progress-report-2025-solar-99,solar,priority,99,Solar LISDES Kaltara,Kalimantan Utara,2027,0.9,MW,,,,
idn-jetp-progress-report-2025-solar-100,solar,priority,100,Solar LISDES,Banten,2027,0.2,MW,,,,
idn-jetp-progress-report-2025-solar-101,solar,priority,101,Solar Isolated Banten,Banten,2027,0.7,MW,,,,
idn-jetp-progress-report-2025-solar-102,solar,priority,102,Solar Jawa Tengah (Kuota) III B,Jawa Tengah,2027,50,MW,,,,
idn-jetp-progress-report-2025-solar-103,solar,priority,103,Solar Jawa Timur (Kuota) I,Jawa Timur,2027,50,MW,,,,
idn-jetp-progress-report-2025-solar-104,solar,priority,104,Solar Jawa Timur (Kuota) IV B,Jawa Timur,2027,50,MW,,,,
