line_id,technology_group,priority_tier,ordinal,project_name,system,estimated_start,capacity_value,capacity_unit,estimated_investment_usd_mn,natural_retirement_year,estimated_retirement_year,ruptl
idn-cipp-2023-cpr-mirror-transmission-18,transmission,priority,18,Sulawesi Backbone SUTET 275 kV GITET Bakaru 2 - GITET Sidrap,Sulawesi,2024,130.0,km,52.7,,,NO
idn-cipp-2023-cpr-mirror-transmission-19,transmission,priority,19,Sulawesi Backbone SUTET 275 kV GITET Malili-GITET Pomalaa Switching,Sulawesi,2024,467.0,km,189.1,,,NO
idn-cipp-2023-cpr-mirror-transmission-20,transmission,priority,20,Sulawesi Backbone SUTET 275 kV GITET Pomalaa-GITET Kendari,Sulawesi,2024,252.0,km,102.1,,,NO
idn-cipp-2023-cpr-mirror-transmission-21,transmission,priority,21,Sulawesi Backbone SUTET 275 kV GITET Wotu - GITET Malili,Sulawesi,2024,95.0,km,38.5,,,YES
idn-cipp-2023-cpr-mirror-transmission-22,transmission,priority,22,Sulawesi Backbone Further upgrades Marisa –-Tolitoli – Leok,Sulawesi,TBD,,km,,,,NO
idn-cipp-2023-cpr-mirror-transmission-23,transmission,priority,23,Sulawesi Backbone Further upgrades on Gorontalo – Tolinggula,Sulawesi,TBD,,km,,,,NO
idn-cipp-2023-cpr-mirror-transmission-24,transmission,priority,24,Sulawesi Backbone Further upgrades on Tolitoli - Bangkir – Tambu,Sulawesi,TBD,,km,,,,NO
idn-cipp-2023-cpr-mirror-transmission-25,transmission,priority,25,SUTET 500 kV Cascade Tripa HPP (Upper Tripa 300 MW + Lower Tripa 140 MW) - GITET Takengon-2,Sumatra,>2024,90.0,km,46.2,,,NO
idn-cipp-2023-cpr-mirror-transmission-26,transmission,priority,26,SUTET 500 kV PLTA WOYLA - Meurebo,Sumatra,>2024,26.0,km,10.9,,,YES
idn-cipp-2023-cpr-mirror-transmission-27,transmission,priority,27,SUTET 500 kV PLTA Woyla Hulu & Hilir - PLTA Woyla,Sumatra,>2024,4.2,km,1.8,,,YES
idn-cipp-2023-cpr-mirror-transmission-28,transmission,priority,28,SUTET 275 kV Sibual Buali - GITET Sarulla,Sumatra,>2024,2.0,km,0.5,,,NO
idn-cipp-2023-cpr-mirror-transmission-29,transmission,priority,29,SUTET 500 kV GITTET Takengon-2 - Inc. 2 Phi (Naganraya - Takengon-2),Sumatra,>2024,0.5,km,0.3,,,YES
idn-cipp-2023-cpr-mirror-transmission-30,transmission,priority,30,Sumatra-Batam-Bintan Interconnection,Sumatra,TBD,,km,,,,NO
idn-cipp-2023-cpr-mirror-transmission-31,transmission,priority,31,Sumatra Backbone SUTET 275 kV GITET 275 kV Siborpa - Inc. 2 Phi Sarula Rantau Perapat,Sumatra,>2024,0.2,km,0.1,,,NO
idn-cipp-2023-cpr-mirror-transmission-32,transmission,priority,32,Sumatra Backbone SUTET 500 kV Galang-PLTA Pump Storage-1,Sumatra,2024,100.0,km,49.7,,,YES
idn-cipp-2023-cpr-mirror-transmission-33,transmission,priority,33,Sumatra Backbone SUTET 275kV Pangkalan Susu - Arun- Sigli,Sumatra,TBD,,km,,,,YES
idn-cipp-2023-cpr-mirror-transmission-34,transmission,priority,34,Sumatra-Java Interconnector SUTET 500 kV DC Muara Enim - LP Ketapang - Salira Indah - Bogor + Subsea 40 KM,Sumatra,2024,570.0,km,1900.0,,,NO
idn-cipp-2023-cpr-mirror-transmission-35,transmission,priority,35,Transmisi Papua-Maluku-Pulau Obi,Maluku-Papua-Nusa-Tenggara,TBD,,km,,,,NO
idn-cipp-2023-cpr-mirror-transmission-36,transmission,priority,36,Deployment of Smart Grid Technologies,Tersebar,2024,,km,860.0,,,NO
idn-cipp-2023-cpr-mirror-transmission-37,transmission,priority,37,Advanced Metering Deployment of Smart Grid Technologies Advanced Control Center,Tersebar,2024,,km,93.0,,,NO
idn-cipp-2023-cpr-mirror-wind-1,wind,priority,1,PLTB Java Barat,Java-Madura-Bali,2024,60.0,MW,,,,YES
idn-cipp-2023-cpr-mirror-wind-2,wind,priority,2,PLTB Sulbagsel (Kuota) Tersebar,Sulawesi,2024,60.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-3,wind,priority,3,PLTB Tanah Laut,Kalimantan,2024,40.0,MW,,,,YES
idn-cipp-2023-cpr-mirror-wind-4,wind,priority,4,PLTB Tanah Laut,Kalimantan,2024,30.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-5,wind,priority,5,PLTB Timor (Kuota) Tersebar,Maluku-Papua-Nusa Tenggara,2024,11.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-6,wind,priority,6,PLTB Timor (Kuota) Tersebar,Maluku-Papua-Nusa Tenggara,2024,11.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-7,wind,priority,7,PLTB KarimunJava,Java-Madura-Bali,2024,2.2,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-8,wind,priority,8,PLTB Lombok (Kuota) Tersebar,Maluku-Papua-Nusa Tenggara,2024,30.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-9,wind,priority,9,PLTB Timor,Maluku-Papua-Nusa Tenggara,2024,22.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-10,wind,priority,10,PLTB Sumba (Kuota) Tersebar,Maluku-Papua-Nusa Tenggara,2024,3.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-11,wind,priority,11,PLTB Maubesi,Maluku-Papua-Nusa Tenggara,2024,2.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-12,wind,priority,12,PLTB Banten,Java-Madura-Bali,2024,100.0,MW,,,,YES
idn-cipp-2023-cpr-mirror-wind-13,wind,priority,13,PLTB Banten,Java-Madura-Bali,2024,100.0,MW,,,,YES
idn-cipp-2023-cpr-mirror-wind-14,wind,priority,14,PLTB Sulbagsel (Kuota) Tersebar,Sulawesi,2024,70.0,MW,,,,YES
idn-cipp-2023-cpr-mirror-wind-15,wind,priority,15,PLTB Sulbagsel,Sulawesi,2024,60.0,MW,,,,YES
idn-cipp-2023-cpr-mirror-wind-16,wind,priority,16,PLTB Sulbagsel,Sulawesi,2024,70.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-17,wind,priority,17,PLTB Aceh,Sumatra,2024,55.0,MW,,,,YES
idn-cipp-2023-cpr-mirror-wind-18,wind,priority,18,PLTB Lombok (Kuota) Tersebar,Maluku-Papua-Nusa Tenggara,2024,30.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-19,wind,priority,19,PLTB NEW 1_PLTB JETP,Java-Madura-Bali,2025,375.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-20,wind,priority,20,PLTB NEW 2_PLTB JETP,Java-Madura-Bali,2025,375.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-21,wind,priority,21,PLTB NEW 2_PLTB JETP,Java-Madura-Bali,2025,375.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-22,wind,priority,22,PLTB NEW 3_PLTB JETP,Java-Madura-Bali,2025,375.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-23,wind,priority,23,PLTB NEW 3_PLTB JETP,Java-Madura-Bali,2025,375.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-24,wind,priority,24,PLTB NEW 4_PLTB JETP,Java-Madura-Bali,2025,375.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-25,wind,priority,25,PLTB NEW 4_PLTB JETP,Java-Madura-Bali,2025,375.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-26,wind,priority,26,PLTB NEW 1_PLTB,Java-Madura-Bali,2026,100.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-27,wind,priority,27,PLTB NEW 1_PLTB,Java-Madura-Bali,2026,100.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-28,wind,priority,28,PLTB Timor (Kuota) Tersebar,Maluku-Papua-Nusa Tenggara,2026,22.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-29,wind,priority,29,PLTB Timor (Kuota) Tersebar,Maluku-Papua-Nusa Tenggara,2026,22.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-30,wind,priority,30,PLTB NEW 1_PLTB,Java-Madura-Bali,2027,100.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-31,wind,priority,31,PLTB NEW 1_PLTB,Java-Madura-Bali,2027,100.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-32,wind,priority,32,PLTB NEW 1_PLTB,Java-Madura-Bali,2028,100.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-33,wind,priority,33,PLTB NEW 1_PLTB,Java-Madura-Bali,2028,100.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-34,wind,priority,34,PLTB Sulbagsel (Kuota) Tersebar,Sulawesi,2028,60.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-35,wind,priority,35,PLTB Sulbagsel (Kuota) Tersebar,Sulawesi,2028,60.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-36,wind,priority,36,PLTB Sumatra Tersebar,Sumatra,2028,60.0,MW,,,,YES
idn-cipp-2023-cpr-mirror-wind-37,wind,priority,37,PLTB NTB (Kuota) Tersebar,Maluku-Papua-Nusa Tenggara,2028,10.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-38,wind,priority,38,PLTB NTB (Kuota) Tersebar,Maluku-Papua-Nusa Tenggara,2028,10.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-39,wind,priority,39,PLTB NEW 1_PLTB,Java-Madura-Bali,2029,100.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-40,wind,priority,40,PLTB NEW 1_PLTB,Java-Madura-Bali,2029,100.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-41,wind,priority,41,PLTB Sulbagsel (Kuota) Tersebar,Sulawesi,2029,60.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-42,wind,priority,42,PLTB Sulbagsel (Kuota) Tersebar,Sulawesi,2029,60.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-43,wind,priority,43,PLTB Sumatra Tersebar,Sumatra,2029,60.0,MW,,,,YES
idn-cipp-2023-cpr-mirror-wind-44,wind,priority,44,PLTB Maluku (Kuota) Tersebar,Maluku-Papua-Nusa Tenggara,2029,10.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-45,wind,priority,45,PLTB Maluku (Kuota) Tersebar,Maluku-Papua-Nusa Tenggara,2029,10.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-46,wind,priority,46,PLTB NEW 1_PLTB,Java-Madura-Bali,2030,100.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-47,wind,priority,47,PLTB NEW 1_PLTB,Java-Madura-Bali,2030,100.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-48,wind,priority,48,PLTB NEW 3_PLTB,Java-Madura-Bali,2030,100.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-49,wind,priority,49,PLTB NEW 3_PLTB,Java-Madura-Bali,2030,100.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-50,wind,priority,50,PLTB Sulbagsel (Kuota) Tersebar,Sulawesi,2030,60.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-51,wind,priority,51,PLTB Sulbagsel (Kuota) Tersebar,Sulawesi,2030,60.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-52,wind,priority,52,PLTB NTB (Kuota) Tersebar,Maluku-Papua-Nusa Tenggara,2030,10.0,MW,,,,NO
idn-cipp-2023-cpr-mirror-wind-53,wind,priority,53,PLTB NTB (Kuota) Tersebar,Maluku-Papua-Nusa Tenggara,2030,10.0,MW,,,,NO
