doi,year,sem_cluster,cit_community
10.1111/reel.12170,2016.0,0,1
10.1111/reel.12193,2017.0,0,44
10.1111/reel.12259,2018.0,0,1
10.1111/reel.12286,2019.0,0,4
10.1111/reel.12335,2020.0,0,7
10.1111/reel.12386,2020.0,4,44
10.1111/reel.12389,2021.0,1,6
10.1111/reel.12483,2022.0,4,1
10.1111/reel.12497,2023.0,0,7
10.1111/reel.12508,2023.0,0,7
10.1111/reel.12516,2023.0,0,44
10.1111/reel.12521,2023.0,0,7
10.1111/reel.12524,2023.0,0,7
10.1111/reel.12590,2024.0,1,4
10.1111/rego.12432,2021.0,2,44
10.1111/rego.12575,2024.0,1,7
10.1111/risa.14265,2023.0,0,0
10.1111/risa.17664,2024.0,0,7
10.1111/rode.12291,2017.0,0,7
10.1111/rode.13075,2023.0,4,24
10.1111/ropr.12013,2013.0,0,44
10.1111/ropr.12068,2014.0,0,1
10.1111/ropr.12213,2016.0,0,1
10.1111/rsp3.12090,2017.0,0,4
10.1111/sjtg.12176,2017.0,3,6
10.1111/soc4.13177,2023.0,0,24
10.1111/soru.12474,2024.0,0,1
10.1111/sum.13085,2024.0,4,4
10.1111/tesg.12552,2023.0,0,7
10.1111/tme.12922,2022.0,0,24
10.1111/tran.12545,2022.0,0,7
10.1111/tran.12719,2024.0,0,7
10.1111/twec.12029,2011.0,0,7
10.1111/twec.13551,2024.0,2,7
10.11144/javeriana.ayd18-35.msas,2014.0,0,7
10.1115/1.4041899,2018.0,1,6
10.1115/1.4062545,2023.0,4,7
10.1115/1.4065381,2024.0,1,6
10.1117/12.2242563,2016.0,1,24
10.1126/sciadv.aaq0390,2012.0,4,12
10.1126/sciadv.aat1869,2018.0,4,4
10.1126/sciadv.aaw2869,2019.0,0,4
10.1126/sciadv.aax2546,2019.0,4,4
10.1126/sciadv.abg8068,2021.0,0,1
10.1126/sciadv.add6616,2023.0,0,4
10.1126/science.1079024,2003.0,4,4
10.1126/science.1211886,2011.0,0,7
10.1126/science.add6815,2023.0,4,4
10.1126/science.adf0067,2022.0,5,7
10.1134/s1075700722050033,2022.0,1,12
10.1136/adc.2010.186213,2011.0,0,7
10.1136/archdischild-2022-324996,2022.0,0,24
10.1136/ard-2022-223475,2022.0,0,24
10.1136/bjo-2022-322731,2022.0,1,24
10.1136/bjsports-2022-106442,2022.0,0,24
10.1136/bmj.o2459,2022.0,5,24
10.1136/bmj.o2814,2022.0,0,7
10.1136/bmj.o3050,2022.0,0,7
10.1136/bmj.o313,2022.0,0,24
10.1136/bmj.p2156,2023.0,0,24
10.1136/bmj.p2182,2023.0,0,24
10.1136/bmj.p2871,2023.0,5,7
10.1136/bmj.p2938,2023.0,0,24
10.1136/bmj.p589,2023.0,0,12
10.1136/bmj.q2600,2024.0,0,24
10.1136/bmjebm-2022-112129,2022.0,0,24
10.1136/bmjgh-2017-000597,2018.0,2,44
10.1136/bmjgh-2022-010965,2022.0,0,24
10.1136/bmjgh-2023-014596,2024.0,0,24
10.1136/bmjgh-2023-014617,2024.0,1,24
10.1136/bmjhci-2022-100690,2022.0,0,24
10.1136/bmjinnov-2022-001051,2022.0,5,24
10.1136/bmjmed-2022-000404,2022.0,0,24
10.1136/bmjnph-2022-000569,2022.0,1,24
10.1136/bmjopen-2022-069170,2022.0,1,24
10.1136/bmjophth-2022-001187,2022.0,0,24
10.1136/bmjoq-2022-002151,2022.0,0,24
10.1136/bmjpo-2022-001518,2022.0,0,1
10.1136/bmjpo-2022-001711,2022.0,0,24
10.1136/bmjqs-2022-015628,2022.0,0,24
10.1136/bmjsem-2022-001475,2022.0,0,24
10.1136/bmjsit-2022-000174,2022.0,0,24
10.1136/bmjsrh-2022-201723,2022.0,0,24
10.1136/ebmental-2022-300605,2022.0,0,24
10.1136/ebnurs-2022-103642,2022.0,0,24
10.1136/ejhpharm-2022-003581,2022.0,0,24
10.1136/emermed-2022-212903,2022.0,1,24
10.1136/fmch-2022-002012,2022.0,0,24
10.1136/gpsych-2022-100962,2022.0,0,24
10.1136/jech-2022-219932,2022.0,0,24
10.1136/jme-2022-108698,2022.0,1,24
10.1136/jmg-2022-108997,2022.0,5,24
10.1136/leader-2022-000696,2022.0,1,24
10.1136/medhum-2022-012556,2022.0,0,24
10.1136/military-2022-002290,2022.0,0,24
10.1136/oemed-2022-108696,2022.0,1,24
10.1136/rmdopen-2022-002788,2022.0,0,24
10.1136/sextrans-2022-055665,2022.0,0,24
10.1136/spcare-2022-004028,2022.0,0,24
10.1136/svn-2022-002080,2022.0,0,24
10.1136/thorax-2022-219740,2022.0,0,24
10.1142/8437,2012.0,3,0
10.1142/9433,2014.0,5,24
10.1142/9781800614291_0006,2024.0,2,0
10.1142/9789811213946_0005,2021.0,5,7
10.1142/9789811213946_0008,2021.0,5,12
10.1142/9789811213953_0017,2021.0,5,4
10.1142/9789814641814_0005,2017.0,2,12
10.1142/9789814641814_0007,2017.0,0,7
10.1142/9789814641814_0008,2017.0,0,7
10.1142/9789814641814_0011,2017.0,0,7
10.1142/9789814641814_0012,2017.0,0,6
10.1142/s0217590824470143,2024.0,4,6
10.1142/s0219649221500155,2021.0,1,6
10.1142/s1464333201000571,2001.0,3,6
10.1142/s1464333224500121,2024.0,0,7
10.1142/s2010007810000091,2010.0,4,6
10.1142/s2010007812500236,2012.0,0,6
10.1142/s2010007813400101,2013.0,0,44
10.1142/s201000781350005x,2013.0,0,7
10.1142/s2010007814400053,2014.0,0,44
10.1142/s2010007815500013,2015.0,3,6
10.1142/s2010007815500050,2015.0,3,6
10.1142/s201000781550013x,2015.0,0,7
10.1142/s2010007815500141,2015.0,0,7
10.1142/s2010007820500025,2019.0,0,7
10.1142/s2010007820500062,2016.0,4,1
10.1142/s2010007822400085,2022.0,2,0
10.1142/s2010007822400139,2022.0,4,12
10.1142/s2010007823400018,2022.0,4,24
10.1142/s2010007824400086,2024.0,0,0
10.1142/s2010495223500070,2023.0,2,7
10.1142/s2282717x23500135,2023.0,2,12
10.1142/s2345748118750015,2018.0,0,7
10.1142/s2377740018500112,2018.0,0,1
10.1142/s2382624x15500101,2015.0,1,6
10.1142/s2424786323500251,2023.0,2,7
10.1145/3334480.3381806,2020.0,0,6
10.1145/3400934.3400999,2020.0,1,44
10.1145/3485128,2022.0,0,0
10.1145/3625007.3627516,2023.0,4,12
10.1145/3674225.3674246,2024.0,4,6
10.1146/annurev-economics-051520-015113,2023.0,0,0
10.1146/annurev-economics-080217-053402,2018.0,5,24
10.1146/annurev-environ-012220-010017,2022.0,1,4
10.1146/annurev-environ-012220-010228,2021.0,1,4
10.1146/annurev-environ-012420-045211,2021.0,0,7
10.1146/annurev-environ-102014-021112,2015.0,0,1
10.1146/annurev-environ-102016-060839,2019.0,1,4
10.1146/annurev-environ-102017-025739,2018.0,0,7
10.1146/annurev-environ-102017-030119,2018.0,0,1
10.1146/annurev-environ-112320-105050,2022.0,4,4
10.1146/annurev-environ-112321-111102,2023.0,1,1
10.1146/annurev-environ-120420-085027,2022.0,4,24
10.1146/annurev-environ-120820-053625,2022.0,4,1
10.1146/annurev-environ-120920-125536,2022.0,1,12
10.1146/annurev-financial-101320-062446,2021.0,2,0
10.1146/annurev-financial-102620-103311,2021.0,5,0
10.1146/annurev-financial-110217-022851,2021.0,2,12
10.1146/annurev-financial-110921-101555,2023.0,2,0
10.1146/annurev-financial-111021-094347,2023.0,2,0
10.1146/annurev-marine-032020-020015,2020.0,1,4
10.1146/annurev-polisci-050317-070830,2019.0,0,7
10.1146/annurev-polisci-051421-124241,2022.0,5,1
10.1146/annurev-publhealth-071421-045148,2022.0,0,24
10.1146/annurev-resource-091115-022544,2016.0,1,6
10.1146/annurev-resource-091912-151827,2013.0,4,1
10.1146/annurev-resource-100516-033554,2017.0,0,7
10.1146/annurev-resource-100517-023321,2018.0,0,1
10.1146/annurev-resource-100913-012342,2014.0,4,44
10.1146/annurev-resource-100913-012524,2014.0,1,4
10.1146/annurev-resource-101422-085414,2023.0,1,4
10.1146/annurev-resource-101422-090019,2023.0,1,12
10.1146/annurev-resource-110119-025703,2020.0,1,4
10.1146/annurev-resource-110119-031134,2020.0,2,0
10.1146/annurev.energy.27.122001.083444,2002.0,1,6
10.1146/annurev.energy.32.053006.141203,2007.0,3,6
10.1155/2013/240394,2013.0,2,6
10.1155/2013/298735,2013.0,1,4
10.1155/2013/830902,2013.0,1,6
10.1155/2013/848901,2013.0,1,6
10.1155/2013/860736,2013.0,1,6
10.1155/2013/973074,2013.0,4,6
10.1155/2014/135818,2014.0,4,1
10.1155/2014/968320,2014.0,1,6
10.1155/2015/518698,2015.0,4,6
10.1155/2015/856075,2015.0,1,6
10.1155/2016/8037892,2016.0,1,6
10.1155/2016/9168765,2016.0,4,6
10.1155/2017/4163729,2017.0,4,6
10.1155/2017/5723152,2017.0,1,1
10.1155/2018/6570358,2018.0,1,6
10.1155/2018/9579348,2018.0,4,12
10.1155/2019/1481946,2019.0,2,4
10.1155/2019/1587034,2019.0,0,7
10.1155/2020/2962473,2020.0,1,1
10.1155/2020/6673386,2020.0,2,12
10.1155/2020/8673965,2020.0,0,12
10.1155/2020/9515710,2020.0,4,12
10.1155/2021/1192829,2021.0,1,0
10.1155/2021/2633021,2021.0,2,12
10.1155/2021/4850321,2021.0,2,12
10.1155/2021/8821329,2021.0,1,7
10.1155/2021/8835673,2021.0,1,4
10.1155/2021/9518135,2021.0,4,6
10.1155/2021/9934004,2021.0,2,12
10.1155/2021/9963404,2021.0,4,44
10.1155/2022/1165136,2022.0,1,6
10.1155/2022/1890029,2022.0,2,0
10.1155/2022/2029087,2022.0,4,6
10.1155/2022/2599467,2022.0,1,6
10.1155/2022/2977824,2022.0,2,0
10.1155/2022/3295364,2022.0,2,12
10.1155/2022/4051379,2022.0,2,12
10.1155/2022/4273691,2022.0,2,12
10.1155/2022/5280900,2022.0,4,12
10.1155/2022/5643665,2022.0,4,44
10.1155/2022/5658440,2022.0,1,7
10.1155/2022/5978122,2022.0,2,12
10.1155/2022/7847044,2022.0,2,12
10.1155/2022/8914898,2022.0,4,12
10.1155/2023/3838404,2023.0,1,4
10.1155/2023/5580606,2023.0,0,1
10.1155/2023/6599067,2023.0,4,4
10.1155/2023/6622968,2023.0,4,12
10.1155/2023/6630603,2023.0,2,6
10.1155/2024/8895846,2024.0,2,0
10.1155/2024/9892400,2024.0,4,0
10.1155/aia/1350399,2024.0,2,12
10.1162/adev_a_00118,2018.0,4,6
10.1162/asep_a_00913,2024.0,1,4
10.1162/daed_a_00196,2013.0,0,1
10.1162/glep.2007.7.2.102,2007.0,4,6
10.1162/glep.2008.8.3.74,2008.0,0,1
10.1162/glep.2008.8.4.36,2008.0,4,1
10.1162/glep.2009.9.2.74,2009.0,3,6
10.1162/glep_a_00086,2011.0,3,6
10.1162/glep_a_00137,2012.0,1,1
10.1162/glep_a_00139,2012.0,3,6
10.1162/glep_a_00153,2012.0,0,7
10.1162/glep_a_00164,2013.0,4,1
10.1162/glep_a_00197,2013.0,0,1
10.1162/glep_a_00201,2013.0,4,6
10.1162/glep_a_00229,2014.0,4,1
10.1162/glep_a_00258,2014.0,0,7
10.1162/glep_a_00272,2014.0,4,6
10.1162/glep_a_00314,2015.0,0,7
10.1162/glep_a_00325,2015.0,0,7
10.1162/glep_a_00338,2015.0,1,4
10.1162/glep_a_00361,2016.0,0,1
10.1162/glep_a_00374,2016.0,4,6
10.1162/glep_a_00379,2016.0,0,7
10.1162/glep_a_00400,2017.0,0,1
10.1162/glep_a_00418,2017.0,1,1
10.1162/glep_a_00428,2017.0,0,1
10.1162/glep_a_00467,2018.0,0,7
10.1162/glep_a_00472,2018.0,0,7
10.1162/glep_a_00496,2019.0,4,1
10.1162/glep_a_00501,2019.0,0,1
10.1162/glep_a_00506,2019.0,1,1
10.1162/glep_a_00529,2019.0,1,6
10.1162/glep_a_00621,2021.0,1,7
10.1162/glep_a_00658,2022.0,0,1
10.1162/glep_a_00688,2022.0,4,1
10.1162/glep_a_00689,2022.0,0,0
10.1162/glep_a_00691,2022.0,4,1
10.1162/glep_a_00698,2022.0,0,1
10.1162/glep_a_00703,2023.0,0,7
10.1162/glep_a_00716,2023.0,2,0
10.1162/glep_a_00721,2023.0,0,4
10.1162/glep_a_00722,2023.0,0,7
10.1162/glep_a_00723,2023.0,0,7
10.1162/glep_a_00749,2024.0,1,1
10.1162/glep_a_00751,2024.0,0,1
10.1162/glep_a_00761,2024.0,2,0
10.1162/glep_a_00764,2024.0,0,7
10.1162/glep_e_00309,2015.0,0,1
10.1162/glep_e_00333,2015.0,0,1
10.1162/glep_e_00412,2017.0,4,6
10.1162/glep_e_00735,2023.0,0,7
10.1162/glep_r_00111,2012.0,0,7
10.1162/inov_a_00209,2014.0,1,1
10.1162/itgg.2009.4.4.301,2009.0,3,6
10.11622/smedj.2018003,2013.0,5,44
10.1163/15718069-12341341,2016.0,0,1
10.1163/15718069-23031159,2018.0,0,1
10.1163/15718085-bja10083,2022.0,0,4
10.1163/15718085-bja10142,2023.0,0,24
10.1163/157181011x598427,2011.0,0,1
10.1163/161372708x324169,2008.0,0,6
10.1163/161372708x324213,2008.0,4,1
10.1163/18719732-12341469,2021.0,0,44
10.1163/18719732-12341479,2021.0,0,4
10.1163/187601007x00145,2007.0,0,6
10.1163/187601012x639853,2012.0,0,4
10.1163/18760104-19010004,2022.0,1,1
10.1163/18786561-00402008,2014.0,2,12
10.1163/18786561-00601001,2016.0,0,1
10.1163/18786561-00601004,2016.0,0,7
10.1163/18786561-00601005,2016.0,0,7
10.1163/18786561-00601012,2016.0,0,1
10.1163/18786561-00901003,2019.0,0,1
10.1163/18786561-11030005,2021.0,4,7
10.1163/18786561-bja10036,2023.0,5,1
10.1163/18786561-bja10038,2023.0,4,6
10.1163/19426720-01901009,2013.0,0,4
10.1163/19426720-02501006,2019.0,0,1
10.1163/19426720-02604003,2020.0,1,7
10.1163/2210-7975_hrd-9705-2014001,2016.0,5,44
10.1163/2210-7975_hrd-9705-2014023,2016.0,5,4
10.1163/22119000-12340310,2023.0,0,1
10.1163/22131035-12010006,2023.0,0,7
10.1163/26662531_00401_018,2023.0,5,4
10.1163/9789004322714_cclc_2015-0095-001,1992.0,0,1
10.1163/9789004322714_cclc_2015-0180-002,2018.0,5,12
10.1163/9789004322714_cclc_2016-0020-016,2018.0,4,4
10.1163/9789004322714_cclc_2019-0221-761,2023.0,1,7
10.1163/9789004322714_cclc_2020-0020-0161,2022.0,0,4
10.1163/9789004322714_cclc_2021-0134-415,2022.0,5,7
10.1163/9789004322714_cclc_2021-0148-461,2021.0,2,0
10.1163/9789004322714_cclc_2021-0169-540,2016.0,0,12
10.1163/9789004322714_cclc_2021-0210-695,2021.0,0,4
10.1163/9789004322714_cclc_2021-0221-728,2022.0,5,0
10.1163/9789004322714_cclc_2021-0222-742,2022.0,2,7
10.1163/9789004322714_cclc_2023-0060-0340,2024.0,5,24
10.1163/9789004322714_cclc_2023-0148-0711,2024.0,5,7
10.1163/9789004322714_cclc_2023-0196-0952,2024.0,5,1
10.1163/9789004322714_cclc_2023-0252-1159,2023.0,2,4
10.1163/9789004322714_cclc_2023-0283-1313,2024.0,5,7
10.1163/9789004340077_006,2017.0,0,1
10.1163/cl-2010-013,2010.0,0,7
10.1163/cl-2011-043,2011.0,0,7
10.1163/ej.9789004166974.i-428,2009.0,0,4
10.11647/obp.0106,2016.0,2,0
10.11647/obp.0265.20,2021.0,5,7
10.11647/obp.0328.11,2022.0,2,4
10.11647/obp.0366.04,2023.0,0,4
10.11647/obp.0386.07,2023.0,2,7
10.11647/obp.0386.09,2023.0,0,0
10.11647/obp.0386.10,2023.0,2,24
10.11648/j.ajep.20150402.11,2015.0,4,4
10.11648/j.ijeee.20240904.12,2024.0,2,12
10.11648/j.ijeee.20240905.11,2024.0,4,12
10.11648/j.ijefm.20190702.12,2019.0,1,44
10.11648/j.wjfst.20240804.13,2024.0,1,4
10.1166/asl.2017.9549,2017.0,5,12
10.1175/wcas-d-12-00010.1,2013.0,0,1
10.1175/wcas-d-19-0014.1,2019.0,1,4
10.1177/0002039720905598,2019.0,0,7
10.1177/0002039721991151,2021.0,0,7
10.1177/000271624021000105,2020.0,0,4
10.1177/00108367241230011,2024.0,0,1
10.1177/00207020221130306,2022.0,0,7
10.1177/0020852319840425,2019.0,0,1
10.1177/00208728231208007,2023.0,0,7
10.1177/00323217211049294,2021.0,0,1
10.1177/00323217241238125,2024.0,4,1
10.1177/00368504221086361,2022.0,2,12
10.1177/00368504231160643,2023.0,4,12
10.1177/00368504231191985,2023.0,2,0
10.1177/00368504231220766,2024.0,4,0
10.1177/00368504241237347,2024.0,1,1
10.1177/00368504241291351,2024.0,4,0
10.1177/0047117818782595,2018.0,0,1
10.1177/01410768221132713,2022.0,0,24
10.1177/0149206316633268,2016.0,1,4
10.1177/0162243911402364,2011.0,0,7
10.1177/01622439241276277,2024.0,1,7
10.1177/0169796x14545581,2014.0,1,6
10.1177/0169796x17692474,2017.0,0,6
10.1177/0305829818775817,2018.0,1,1
10.1177/03063127221134275,2022.0,0,1
10.1177/0308518x241278937,2024.0,4,4
10.1177/0309132512448270,2012.0,0,7
10.1177/03091325241269701,2024.0,0,7
10.1177/0361198106198300121,2006.0,3,6
10.1177/0734242x07087314,2008.0,3,6
10.1177/0734242x07087947,2008.0,3,6
10.1177/0734242x07088433,2008.0,4,6
10.1177/0734242x09346702,2009.0,4,6
10.1177/0734242x10382064,2010.0,4,6
10.1177/0734242x10396119,2011.0,3,6
10.1177/08969205221085687,2022.0,1,7
10.1177/0956247816677775,2016.0,4,44
10.1177/0957650917695448,2017.0,4,44
10.1177/0958305x231187036,2023.0,2,12
10.1177/0958305x231205513,2023.0,4,12
10.1177/0958305x241230617,2024.0,4,12
10.1177/097215090700800204,2007.0,4,6
10.1177/09722629221138679,2023.0,2,0
10.1177/09722629231157470,2023.0,2,12
10.1177/097324701000600104,2010.0,4,44
10.1177/097324701000600302,2010.0,0,6
10.1177/0975425312473227,2012.0,4,6
10.1177/103530461202300106,2012.0,3,6
10.1177/107049650000900404,2000.0,3,44
10.1177/107049650101000202,2001.0,3,6
10.1177/1070496504268440,2004.0,3,6
10.1177/1070496504268696,2004.0,3,6
10.1177/1070496508314223,2008.0,4,6
10.1177/1070496508323093,2008.0,1,6
10.1177/1070496508326123,2008.0,0,6
10.1177/1070496509337908,2009.0,3,6
10.1177/1070496509347079,2009.0,3,6
10.1177/1070496509347083,2009.0,3,6
10.1177/1070496509347085,2009.0,3,6
10.1177/1070496509347092,2009.0,3,6
10.1177/1070496509347744,2009.0,3,6
10.1177/1070496509353538,2009.0,3,6
10.1177/1070496512449821,2012.0,0,6
10.1177/1070496519877483,2019.0,0,7
10.1177/10704965211027748,2020.0,0,1
10.1177/10704965211070034,2022.0,0,7
10.1177/10704965241284366,2024.0,4,4
10.1177/10704965241305842,2024.0,0,7
10.1177/107049659900800303,1999.0,3,6
10.1177/1075547009340421,2009.0,4,7
10.1177/1086026612474956,2013.0,2,44
10.1177/1086026613519330,2014.0,4,6
10.1177/1086026617718434,2017.0,4,6
10.1177/10957960241241815,2024.0,5,44
10.1177/11786302241298789,2024.0,0,24
10.1177/1354066111415300,2011.0,0,6
10.1177/1354066120927071,2020.0,0,1
10.1177/13540688231216282,2023.0,2,12
10.1177/1470594x211003334,2021.0,0,4
10.1177/15239721241259570,2024.0,0,7
10.1177/15423166221132149,2022.0,0,7
10.1177/17455057241302032,2024.0,0,7
10.1177/18681034231167443,2023.0,0,1
10.1177/194008291300600307,2013.0,1,4
10.1177/2053951714543804,2014.0,0,7
10.1177/20539517211027600,2021.0,0,7
10.1177/21582440241253952,2024.0,1,7
10.1177/2233865917743357,2018.0,1,0
10.1177/22779787221147992,2023.0,2,0
10.1177/2399654417751928,2018.0,4,6
10.1177/23996544231162858,2023.0,0,7
10.1177/25148486231196677,2023.0,3,6
10.1177/25819542241245268,2024.0,2,44
10.1177/2631787720960487,2020.0,0,1
10.1177/27538796231184933,2023.0,0,7
10.1177/27551938231154467,2023.0,0,24
10.1183/13993003.01960-2022,2023.0,0,24
10.1186/1478-4491-12-9,2014.0,0,24
10.1186/1744-8603-10-18,2014.0,1,7
10.1186/1744-8603-8-10,2012.0,0,24
10.1186/1750-0680-2-8,2007.0,3,6
10.1186/1750-0680-3-2,2008.0,4,6
10.1186/1750-0680-4-11,2009.0,1,4
10.1186/1750-0680-4-4,2009.0,1,4
10.1186/1750-0680-4-7,2009.0,4,4
10.1186/1750-0680-5-2,2010.0,0,6
10.1186/1750-0680-5-7,2010.0,1,4
10.1186/1750-0680-6-4,2011.0,4,6
10.1186/1750-0680-6-6,2011.0,4,6
10.1186/1750-0680-7-9,2012.0,1,4
10.1186/1750-0680-8-10,2013.0,1,4
10.1186/1750-0680-9-2,2014.0,4,4
10.1186/2041-7136-4-5,2014.0,4,6
10.1186/2047-2382-1-13,2012.0,1,7
10.1186/2192-0567-2-15,2012.0,1,44
10.1186/2192-0567-2-20,2012.0,3,6
10.1186/s12302-014-0017-2,2014.0,5,44
10.1186/s12302-019-0222-0,2019.0,0,7
10.1186/s12302-021-00454-6,2021.0,4,4
10.1186/s12302-021-00552-5,2021.0,0,4
10.1186/s12302-022-00701-4,2023.0,0,7
10.1186/s12302-023-00786-5,2023.0,1,4
10.1186/s12302-024-00892-y,2024.0,4,4
10.1186/s12302-024-00971-0,2024.0,4,6
10.1186/s12889-023-14996-2,2023.0,0,24
10.1186/s12919-021-00225-4,2021.0,0,4
10.1186/s12940-017-0324-3,2017.0,0,24
10.1186/s12992-020-00582-3,2020.0,0,24
10.1186/s12992-023-00999-6,2023.0,1,7
10.1186/s13021-014-0004-3,2014.0,4,4
10.1186/s13021-015-0015-8,2015.0,1,4
10.1186/s13021-016-0046-9,2016.0,4,4
10.1186/s13021-018-0099-z,2018.0,4,4
10.1186/s13021-019-0119-7,2019.0,4,4
10.1186/s13021-019-0122-z,2019.0,4,4
10.1186/s13021-019-0130-z,2019.0,4,12
10.1186/s13021-019-0131-y,2019.0,4,4
10.1186/s13021-020-00161-4,2020.0,4,4
10.1186/s13021-021-00175-6,2021.0,1,4
10.1186/s13021-021-00192-5,2021.0,4,4
10.1186/s13021-023-00228-y,2023.0,1,4
10.1186/s13021-023-00233-1,2023.0,4,4
10.1186/s13021-024-00261-5,2024.0,4,4
10.1186/s13036-022-00287-8,2022.0,1,4
10.1186/s13570-021-00201-9,2021.0,4,6
10.1186/s13705-017-0116-1,2017.0,1,44
10.1186/s13705-017-0143-y,2018.0,1,6
10.1186/s13705-018-0175-y,2018.0,1,6
10.1186/s13705-020-00253-6,2020.0,4,12
10.1186/s13705-020-00269-y,2020.0,1,44
10.1186/s13705-022-00340-w,2022.0,2,0
10.1186/s13705-022-00348-2,2022.0,1,1
10.1186/s13705-022-00359-z,2022.0,2,7
10.1186/s13705-022-00379-9,2023.0,1,44
10.1186/s13705-023-00410-7,2023.0,2,12
10.1186/s13705-023-00426-z,2023.0,1,7
10.1186/s13705-023-00428-x,2024.0,1,4
10.1186/s13705-024-00487-8,2024.0,4,12
10.1186/s13731-024-00416-1,2024.0,5,0
10.1186/s40068-016-0054-5,2016.0,0,7
10.1186/s40068-022-00254-8,2022.0,1,4
10.1186/s40100-023-00282-7,2023.0,0,7
10.1186/s40497-018-0141-3,2019.0,1,7
10.1186/s40649-015-0016-5,2015.0,1,44
10.1186/s40854-018-0094-0,2018.0,0,7
10.1186/s40854-021-00331-4,2022.0,2,0
10.1186/s40854-022-00359-0,2022.0,4,12
10.1186/s40854-023-00549-4,2024.0,2,0
10.1186/s40854-023-00552-9,2024.0,2,12
10.1186/s40854-023-00556-5,2024.0,4,12
10.1186/s40854-024-00620-8,2024.0,2,0
10.1186/s40854-024-00641-3,2024.0,2,0
10.1186/s40991-018-0039-y,2019.0,2,1
10.1186/s40991-020-00048-0,2020.0,0,1
10.1186/s41180-016-0012-1,2017.0,5,7
10.1186/s41180-020-00034-3,2020.0,2,0
10.1186/s41180-020-00035-2,2020.0,2,0
10.1186/s41937-024-00122-5,2024.0,4,0
10.1186/s42055-020-00029-y,2020.0,2,12
10.1186/s42055-023-00053-8,2023.0,4,4
10.1186/s42055-023-00069-0,2023.0,1,24
10.1186/s42055-024-00096-5,2024.0,1,7
10.1186/s42162-022-00199-3,2022.0,4,24
10.1186/s42269-024-01192-4,2024.0,4,1
10.1186/s42408-023-00215-1,2023.0,1,4
10.1186/s43093-023-00183-7,2023.0,2,44
10.1186/s43093-023-00287-0,2023.0,2,12
10.1186/s43093-024-00309-5,2024.0,2,0
10.1186/s43093-024-00314-8,2024.0,1,0
10.1186/s43093-024-00392-8,2024.0,2,0
10.1186/s43170-021-00067-2,2021.0,1,6
10.1186/s44329-024-00001-7,2024.0,1,44
10.1201/9781003106982-15,2022.0,3,6
10.1201/9781003396949-21,2023.0,2,7
10.1243/09576509jpe628,2009.0,4,6
10.1257/089533002320951037,2002.0,5,7
10.1257/0895330027157,2002.0,4,12
10.1257/089533003321164967,2003.0,2,44
10.1257/aer.109.6.1991,2019.0,0,0
10.1257/aer.15000001,2015.0,0,1
10.1257/app.20230052,2024.0,4,6
10.1257/jel.51.3.838,2013.0,0,0
10.1257/jel.52.2.424,2013.0,0,1
10.1257/jep.13.3.23,1999.0,1,7
10.1257/jep.22.2.29,2008.0,1,7
10.1257/jep.28.2.3,2014.0,5,0
10.1257/jep.28.2.99,2014.0,1,44
10.1257/jep.32.4.3,2018.0,0,0
10.1257/jep.32.4.33,2018.0,0,0
10.1257/jep.37.3.111,2023.0,4,6
10.1257/jep.37.3.163,2023.0,4,7
10.1257/jep.7.4.27,1993.0,4,6
10.1257/jep.8.4.3,1994.0,1,44
10.1257/jep.8.4.45,1994.0,1,4
10.1257/pol.20130025,2016.0,0,0
10.1257/pol.20130397,2013.0,5,44
10.1260/0958-305x.22.6.681,2011.0,4,6
10.1260/0958-305x.23.1.33,2012.0,1,6
10.1260/0958-305x.25.2.325,2014.0,3,6
10.1260/0958-305x.26.6-7.1069,2015.0,4,44
10.1260/0958305021501119,2002.0,0,7
10.1260/095830503322663357,2003.0,3,6
10.1260/095830508785363604,2008.0,3,6
10.12653/jecd.2012.19.1.147,2012.0,3,6
10.12660/joscmv3n1p1-14,2010.0,3,6
10.12677/ccrl.2012.13011,2012.0,3,6
10.12677/fin.2024.142063,2024.0,2,7
10.12677/fin.2024.143092,2024.0,5,0
10.12677/orf.2021.112029,2021.0,5,12
10.12688/f1000research.155406.1,2024.0,3,6
10.12688/f1000research.157894.1,2024.0,2,12
10.12688/f1000research.17559.2,2019.0,0,24
10.12688/openresafrica.13566.1,2023.0,0,4
10.12688/openreseurope.15719.2,2023.0,0,4
10.12737/2306-627x-2023-12-3-55-62,2023.0,2,1
10.12765/cpos-2017-13,2017.0,0,24
10.12774/eod_tg.march2015.rainetal,2015.0,5,7
10.12775/cjfa.2013.011,2013.0,2,0
10.12775/cjfa.2014.014,2014.0,2,0
10.12775/cjfa.2016.011,2016.0,2,0
10.12775/cjfa.2017.023,2018.0,2,0
10.12775/eip.2019.007,2019.0,2,0
10.12775/eip.2021.014,2021.0,2,12
10.12775/eq.2024.028,2024.0,2,0
10.12794/metadc1538740,2019.0,0,7
10.12797/politeja.21.2024.92.10,2024.0,4,4
10.1287/mnsc.1100.1229,2009.0,1,0
10.1287/mnsc.2022.4636,2022.0,0,0
10.1287/mnsc.2023.4685,2023.0,0,0
10.1287/orsc.1120.0799,2013.0,0,6
10.12944/carj.1.1.06,2013.0,4,1
10.12944/carj.8.3.02,2020.0,4,4
10.12944/cwe.16.1.26,2021.0,4,6
10.12949/cjaros.12.1_2,2022.0,0,6
10.12987/9780300188479-042,2009.0,1,1
10.12989/aer.2012.1.2.125,2012.0,3,6
